index,floretion,x_coord,y_coord
26017,5318922,76,253
26018,5318924,77,253
26019,5318927,77,252
26020,5318929,76,254
26021,5318930,76,255
26022,5318932,77,255
26023,5318935,77,254
26024,5318945,78,254
26025,5318946,78,255
26026,5318948,79,255
26027,5318951,79,254
26028,5318969,78,252
26029,5318970,78,253
26030,5318972,79,253
26031,5318975,79,252
26032,5319113,76,248
26033,5319114,76,249
26034,5319116,77,249
26035,5319119,77,248
26036,5319121,76,250
26037,5319122,76,251
26038,5319124,77,251
26039,5319127,77,250
26040,5319137,78,250
26041,5319138,78,251
26042,5319140,79,251
26043,5319143,79,250
26044,5319161,78,248
26045,5319162,78,249
26046,5319164,79,249
26047,5319167,79,248
26048,5320265,72,240
26049,5320266,72,241
26050,5320268,73,241
26051,5320271,73,240
26052,5320273,72,242
26053,5320274,72,243
26054,5320276,73,243
26055,5320279,73,242
26056,5320289,74,242
26057,5320290,74,243
26058,5320292,75,243
26059,5320295,75,242
26060,5320313,74,240
26061,5320314,74,241
26062,5320316,75,241
26063,5320319,75,240
26064,5320329,72,244
26065,5320330,72,245
26066,5320332,73,245
26067,5320335,73,244
26068,5320337,72,246
26069,5320338,72,247
26070,5320340,73,247
26071,5320343,73,246
26072,5320353,74,246
26073,5320354,74,247
26074,5320356,75,247
26075,5320359,75,246
26076,5320377,74,244
26077,5320378,74,245
26078,5320380,75,245
26079,5320383,75,244
26080,5320457,76,244
26081,5320458,76,245
26082,5320460,77,245
26083,5320463,77,244
26084,5320465,76,246
26085,5320466,76,247
26086,5320468,77,247
26087,5320471,77,246
26088,5320481,78,246
26089,5320482,78,247
26090,5320484,79,247
26091,5320487,79,246
26092,5320505,78,244
26093,5320506,78,245
26094,5320508,79,245
26095,5320511,79,244
26096,5320649,76,240
26097,5320650,76,241
26098,5320652,77,241
26099,5320655,77,240
26100,5320657,76,242
26101,5320658,76,243
26102,5320660,77,243
26103,5320663,77,242
26104,5320673,78,242
26105,5320674,78,243
26106,5320676,79,243
26107,5320679,79,242
26108,5320697,78,240
26109,5320698,78,241
26110,5320700,79,241
26111,5320703,79,240
26112,5325385,80,240
26113,5325386,80,241
26114,5325388,81,241
26115,5325391,81,240
26116,5325393,80,242
26117,5325394,80,243
26118,5325396,81,243
26119,5325399,81,242
26120,5325409,82,242
26121,5325410,82,243
26122,5325412,83,243
26123,5325415,83,242
26124,5325433,82,240
26125,5325434,82,241
26126,5325436,83,241
26127,5325439,83,240
26128,5325449,80,244
26129,5325450,80,245
26130,5325452,81,245
26131,5325455,81,244
26132,5325457,80,246
26133,5325458,80,247
26134,5325460,81,247
26135,5325463,81,246
26136,5325473,82,246
26137,5325474,82,247
26138,5325476,83,247
26139,5325479,83,246
26140,5325497,82,244
26141,5325498,82,245
26142,5325500,83,245
26143,5325503,83,244
26144,5325577,84,244
26145,5325578,84,245
26146,5325580,85,245
26147,5325583,85,244
26148,5325585,84,246
26149,5325586,84,247
26150,5325588,85,247
26151,5325591,85,246
26152,5325601,86,246
26153,5325602,86,247
26154,5325604,87,247
26155,5325607,87,246
26156,5325625,86,244
26157,5325626,86,245
26158,5325628,87,245
26159,5325631,87,244
26160,5325769,84,240
26161,5325770,84,241
26162,5325772,85,241
26163,5325775,85,240
26164,5325777,84,242
26165,5325778,84,243
26166,5325780,85,243
26167,5325783,85,242
26168,5325793,86,242
26169,5325794,86,243
26170,5325796,87,243
26171,5325799,87,242
26172,5325817,86,240
26173,5325818,86,241
26174,5325820,87,241
26175,5325823,87,240
26176,5325897,80,248
26177,5325898,80,249
26178,5325900,81,249
26179,5325903,81,248
26180,5325905,80,250
26181,5325906,80,251
26182,5325908,81,251
26183,5325911,81,250
26184,5325921,82,250
26185,5325922,82,251
26186,5325924,83,251
26187,5325927,83,250
26188,5325945,82,248
26189,5325946,82,249
26190,5325948,83,249
26191,5325951,83,248
26192,5325961,80,252
26193,5325962,80,253
26194,5325964,81,253
26195,5325967,81,252
26196,5325969,80,254
26197,5325970,80,255
26198,5325972,81,255
26199,5325975,81,254
26200,5325985,82,254
26201,5325986,82,255
26202,5325988,83,255
26203,5325991,83,254
26204,5326009,82,252
26205,5326010,82,253
26206,5326012,83,253
26207,5326015,83,252
26208,5326089,84,252
26209,5326090,84,253
26210,5326092,85,253
26211,5326095,85,252
26212,5326097,84,254
26213,5326098,84,255
26214,5326100,85,255
26215,5326103,85,254
26216,5326113,86,254
26217,5326114,86,255
26218,5326116,87,255
26219,5326119,87,254
26220,5326137,86,252
26221,5326138,86,253
26222,5326140,87,253
26223,5326143,87,252
26224,5326281,84,248
26225,5326282,84,249
26226,5326284,85,249
26227,5326287,85,248
26228,5326289,84,250
26229,5326290,84,251
26230,5326292,85,251
26231,5326295,85,250
26232,5326305,86,250
26233,5326306,86,251
26234,5326308,87,251
26235,5326311,87,250
26236,5326329,86,248
26237,5326330,86,249
26238,5326332,87,249
26239,5326335,87,248
26240,5326921,88,248
26241,5326922,88,249
26242,5326924,89,249
26243,5326927,89,248
26244,5326929,88,250
26245,5326930,88,251
26246,5326932,89,251
26247,5326935,89,250
26248,5326945,90,250
26249,5326946,90,251
26250,5326948,91,251
26251,5326951,91,250
26252,5326969,90,248
26253,5326970,90,249
26254,5326972,91,249
26255,5326975,91,248
26256,5326985,88,252
26257,5326986,88,253
26258,5326988,89,253
26259,5326991,89,252
26260,5326993,88,254
26261,5326994,88,255
26262,5326996,89,255
26263,5326999,89,254
26264,5327009,90,254
26265,5327010,90,255
26266,5327012,91,255
26267,5327015,91,254
26268,5327033,90,252
26269,5327034,90,253
26270,5327036,91,253
26271,5327039,91,252
26272,5327113,92,252
26273,5327114,92,253
26274,5327116,93,253
26275,5327119,93,252
26276,5327121,92,254
26277,5327122,92,255
26278,5327124,93,255
26279,5327127,93,254
26280,5327137,94,254
26281,5327138,94,255
26282,5327140,95,255
26283,5327143,95,254
26284,5327161,94,252
26285,5327162,94,253
26286,5327164,95,253
26287,5327167,95,252
26288,5327305,92,248
26289,5327306,92,249
26290,5327308,93,249
26291,5327311,93,248
26292,5327313,92,250
26293,5327314,92,251
26294,5327316,93,251
26295,5327319,93,250
26296,5327329,94,250
26297,5327330,94,251
26298,5327332,95,251
26299,5327335,95,250
26300,5327353,94,248
26301,5327354,94,249
26302,5327356,95,249
26303,5327359,95,248
26304,5328457,88,240
26305,5328458,88,241
26306,5328460,89,241
26307,5328463,89,240
26308,5328465,88,242
26309,5328466,88,243
26310,5328468,89,243
26311,5328471,89,242
26312,5328481,90,242
26313,5328482,90,243
26314,5328484,91,243
26315,5328487,91,242
26316,5328505,90,240
26317,5328506,90,241
26318,5328508,91,241
26319,5328511,91,240
26320,5328521,88,244
26321,5328522,88,245
26322,5328524,89,245
26323,5328527,89,244
26324,5328529,88,246
26325,5328530,88,247
26326,5328532,89,247
26327,5328535,89,246
26328,5328545,90,246
26329,5328546,90,247
26330,5328548,91,247
26331,5328551,91,246
26332,5328569,90,244
26333,5328570,90,245
26334,5328572,91,245
26335,5328575,91,244
26336,5328649,92,244
26337,5328650,92,245
26338,5328652,93,245
26339,5328655,93,244
26340,5328657,92,246
26341,5328658,92,247
26342,5328660,93,247
26343,5328663,93,246
26344,5328673,94,246
26345,5328674,94,247
26346,5328676,95,247
26347,5328679,95,246
26348,5328697,94,244
26349,5328698,94,245
26350,5328700,95,245
26351,5328703,95,244
26352,5328841,92,240
26353,5328842,92,241
26354,5328844,93,241
26355,5328847,93,240
26356,5328849,92,242
26357,5328850,92,243
26358,5328852,93,243
26359,5328855,93,242
26360,5328865,94,242
26361,5328866,94,243
26362,5328868,95,243
26363,5328871,95,242
26364,5328889,94,240
26365,5328890,94,241
26366,5328892,95,241
26367,5328895,95,240
26368,5337673,80,224
26369,5337674,80,225
26370,5337676,81,225
26371,5337679,81,224
26372,5337681,80,226
26373,5337682,80,227
26374,5337684,81,227
26375,5337687,81,226
26376,5337697,82,226
26377,5337698,82,227
26378,5337700,83,227
26379,5337703,83,226
26380,5337721,82,224
26381,5337722,82,225
26382,5337724,83,225
26383,5337727,83,224
26384,5337737,80,228
26385,5337738,80,229
26386,5337740,81,229
26387,5337743,81,228
26388,5337745,80,230
26389,5337746,80,231
26390,5337748,81,231
26391,5337751,81,230
26392,5337761,82,230
26393,5337762,82,231
26394,5337764,83,231
26395,5337767,83,230
26396,5337785,82,228
26397,5337786,82,229
26398,5337788,83,229
26399,5337791,83,228
26400,5337865,84,228
26401,5337866,84,229
26402,5337868,85,229
26403,5337871,85,228
26404,5337873,84,230
26405,5337874,84,231
26406,5337876,85,231
26407,5337879,85,230
26408,5337889,86,230
26409,5337890,86,231
26410,5337892,87,231
26411,5337895,87,230
26412,5337913,86,228
26413,5337914,86,229
26414,5337916,87,229
26415,5337919,87,228
26416,5338057,84,224
26417,5338058,84,225
26418,5338060,85,225
26419,5338063,85,224
26420,5338065,84,226
26421,5338066,84,227
26422,5338068,85,227
26423,5338071,85,226
26424,5338081,86,226
26425,5338082,86,227
26426,5338084,87,227
26427,5338087,87,226
26428,5338105,86,224
26429,5338106,86,225
26430,5338108,87,225
26431,5338111,87,224
26432,5338185,80,232
26433,5338186,80,233
26434,5338188,81,233
26435,5338191,81,232
26436,5338193,80,234
26437,5338194,80,235
26438,5338196,81,235
26439,5338199,81,234
26440,5338209,82,234
26441,5338210,82,235
26442,5338212,83,235
26443,5338215,83,234
26444,5338233,82,232
26445,5338234,82,233
26446,5338236,83,233
26447,5338239,83,232
26448,5338249,80,236
26449,5338250,80,237
26450,5338252,81,237
26451,5338255,81,236
26452,5338257,80,238
26453,5338258,80,239
26454,5338260,81,239
26455,5338263,81,238
26456,5338273,82,238
26457,5338274,82,239
26458,5338276,83,239
26459,5338279,83,238
26460,5338297,82,236
26461,5338298,82,237
26462,5338300,83,237
26463,5338303,83,236
26464,5338377,84,236
26465,5338378,84,237
26466,5338380,85,237
26467,5338383,85,236
26468,5338385,84,238
26469,5338386,84,239
26470,5338388,85,239
26471,5338391,85,238
26472,5338401,86,238
26473,5338402,86,239
26474,5338404,87,239
26475,5338407,87,238
26476,5338425,86,236
26477,5338426,86,237
26478,5338428,87,237
26479,5338431,87,236
26480,5338569,84,232
26481,5338570,84,233
26482,5338572,85,233
26483,5338575,85,232
26484,5338577,84,234
26485,5338578,84,235
26486,5338580,85,235
26487,5338583,85,234
26488,5338593,86,234
26489,5338594,86,235
26490,5338596,87,235
26491,5338599,87,234
26492,5338617,86,232
26493,5338618,86,233
26494,5338620,87,233
26495,5338623,87,232
26496,5339209,88,232
26497,5339210,88,233
26498,5339212,89,233
26499,5339215,89,232
26500,5339217,88,234
26501,5339218,88,235
26502,5339220,89,235
26503,5339223,89,234
26504,5339233,90,234
26505,5339234,90,235
26506,5339236,91,235
26507,5339239,91,234
26508,5339257,90,232
26509,5339258,90,233
26510,5339260,91,233
26511,5339263,91,232
26512,5339273,88,236
26513,5339274,88,237
26514,5339276,89,237
26515,5339279,89,236
26516,5339281,88,238
26517,5339282,88,239
26518,5339284,89,239
26519,5339287,89,238
26520,5339297,90,238
26521,5339298,90,239
26522,5339300,91,239
26523,5339303,91,238
26524,5339321,90,236
26525,5339322,90,237
26526,5339324,91,237
26527,5339327,91,236
26528,5339401,92,236
26529,5339402,92,237
26530,5339404,93,237
26531,5339407,93,236
26532,5339409,92,238
26533,5339410,92,239
26534,5339412,93,239
26535,5339415,93,238
26536,5339425,94,238
26537,5339426,94,239
26538,5339428,95,239
26539,5339431,95,238
26540,5339449,94,236
26541,5339450,94,237
26542,5339452,95,237
26543,5339455,95,236
26544,5339593,92,232
26545,5339594,92,233
26546,5339596,93,233
26547,5339599,93,232
26548,5339601,92,234
26549,5339602,92,235
26550,5339604,93,235
26551,5339607,93,234
26552,5339617,94,234
26553,5339618,94,235
26554,5339620,95,235
26555,5339623,95,234
26556,5339641,94,232
26557,5339642,94,233
26558,5339644,95,233
26559,5339647,95,232
26560,5340745,88,224
26561,5340746,88,225
26562,5340748,89,225
26563,5340751,89,224
26564,5340753,88,226
26565,5340754,88,227
26566,5340756,89,227
26567,5340759,89,226
26568,5340769,90,226
26569,5340770,90,227
26570,5340772,91,227
26571,5340775,91,226
26572,5340793,90,224
26573,5340794,90,225
26574,5340796,91,225
26575,5340799,91,224
26576,5340809,88,228
26577,5340810,88,229
26578,5340812,89,229
26579,5340815,89,228
26580,5340817,88,230
26581,5340818,88,231
26582,5340820,89,231
26583,5340823,89,230
26584,5340833,90,230
26585,5340834,90,231
26586,5340836,91,231
26587,5340839,91,230
26588,5340857,90,228
26589,5340858,90,229
26590,5340860,91,229
26591,5340863,91,228
26592,5340937,92,228
26593,5340938,92,229
26594,5340940,93,229
26595,5340943,93,228
26596,5340945,92,230
26597,5340946,92,231
26598,5340948,93,231
26599,5340951,93,230
26600,5340961,94,230
26601,5340962,94,231
26602,5340964,95,231
26603,5340967,95,230
26604,5340985,94,228
26605,5340986,94,229
26606,5340988,95,229
26607,5340991,95,228
26608,5341129,92,224
26609,5341130,92,225
26610,5341132,93,225
26611,5341135,93,224
26612,5341137,92,226
26613,5341138,92,227
26614,5341140,93,227
26615,5341143,93,226
26616,5341153,94,226
26617,5341154,94,227
26618,5341156,95,227
26619,5341159,95,226
26620,5341177,94,224
26621,5341178,94,225
26622,5341180,95,225
26623,5341183,95,224
26624,5378633,96,224
26625,5378634,96,225
26626,5378636,97,225
26627,5378639,97,224
26628,5378641,96,226
26629,5378642,96,227
26630,5378644,97,227
26631,5378647,97,226
26632,5378657,98,226
26633,5378658,98,227
26634,5378660,99,227
26635,5378663,99,226
26636,5378681,98,224
26637,5378682,98,225
26638,5378684,99,225
26639,5378687,99,224
26640,5378697,96,228
26641,5378698,96,229
26642,5378700,97,229
26643,5378703,97,228
26644,5378705,96,230
26645,5378706,96,231
26646,5378708,97,231
26647,5378711,97,230
26648,5378721,98,230
26649,5378722,98,231
26650,5378724,99,231
26651,5378727,99,230
26652,5378745,98,228
26653,5378746,98,229
26654,5378748,99,229
26655,5378751,99,228
26656,5378825,100,228
26657,5378826,100,229
26658,5378828,101,229
26659,5378831,101,228
26660,5378833,100,230
26661,5378834,100,231
26662,5378836,101,231
26663,5378839,101,230
26664,5378849,102,230
26665,5378850,102,231
26666,5378852,103,231
26667,5378855,103,230
26668,5378873,102,228
26669,5378874,102,229
26670,5378876,103,229
26671,5378879,103,228
26672,5379017,100,224
26673,5379018,100,225
26674,5379020,101,225
26675,5379023,101,224
26676,5379025,100,226
26677,5379026,100,227
26678,5379028,101,227
26679,5379031,101,226
26680,5379041,102,226
26681,5379042,102,227
26682,5379044,103,227
26683,5379047,103,226
26684,5379065,102,224
26685,5379066,102,225
26686,5379068,103,225
26687,5379071,103,224
26688,5379145,96,232
26689,5379146,96,233
26690,5379148,97,233
26691,5379151,97,232
26692,5379153,96,234
26693,5379154,96,235
26694,5379156,97,235
26695,5379159,97,234
26696,5379169,98,234
26697,5379170,98,235
26698,5379172,99,235
26699,5379175,99,234
26700,5379193,98,232
26701,5379194,98,233
26702,5379196,99,233
26703,5379199,99,232
26704,5379209,96,236
26705,5379210,96,237
26706,5379212,97,237
26707,5379215,97,236
26708,5379217,96,238
26709,5379218,96,239
26710,5379220,97,239
26711,5379223,97,238
26712,5379233,98,238
26713,5379234,98,239
26714,5379236,99,239
26715,5379239,99,238
26716,5379257,98,236
26717,5379258,98,237
26718,5379260,99,237
26719,5379263,99,236
26720,5379337,100,236
26721,5379338,100,237
26722,5379340,101,237
26723,5379343,101,236
26724,5379345,100,238
26725,5379346,100,239
26726,5379348,101,239
26727,5379351,101,238
26728,5379361,102,238
26729,5379362,102,239
26730,5379364,103,239
26731,5379367,103,238
26732,5379385,102,236
26733,5379386,102,237
26734,5379388,103,237
26735,5379391,103,236
26736,5379529,100,232
26737,5379530,100,233
26738,5379532,101,233
26739,5379535,101,232
26740,5379537,100,234
26741,5379538,100,235
26742,5379540,101,235
26743,5379543,101,234
26744,5379553,102,234
26745,5379554,102,235
26746,5379556,103,235
26747,5379559,103,234
26748,5379577,102,232
26749,5379578,102,233
26750,5379580,103,233
26751,5379583,103,232
26752,5380169,104,232
26753,5380170,104,233
26754,5380172,105,233
26755,5380175,105,232
26756,5380177,104,234
26757,5380178,104,235
26758,5380180,105,235
26759,5380183,105,234
26760,5380193,106,234
26761,5380194,106,235
26762,5380196,107,235
26763,5380199,107,234
26764,5380217,106,232
26765,5380218,106,233
26766,5380220,107,233
26767,5380223,107,232
26768,5380233,104,236
26769,5380234,104,237
26770,5380236,105,237
26771,5380239,105,236
26772,5380241,104,238
26773,5380242,104,239
26774,5380244,105,239
26775,5380247,105,238
26776,5380257,106,238
26777,5380258,106,239
26778,5380260,107,239
26779,5380263,107,238
26780,5380281,106,236
26781,5380282,106,237
26782,5380284,107,237
26783,5380287,107,236
26784,5380361,108,236
26785,5380362,108,237
26786,5380364,109,237
26787,5380367,109,236
26788,5380369,108,238
26789,5380370,108,239
26790,5380372,109,239
26791,5380375,109,238
26792,5380385,110,238
26793,5380386,110,239
26794,5380388,111,239
26795,5380391,111,238
26796,5380409,110,236
26797,5380410,110,237
26798,5380412,111,237
26799,5380415,111,236
26800,5380553,108,232
26801,5380554,108,233
26802,5380556,109,233
26803,5380559,109,232
26804,5380561,108,234
26805,5380562,108,235
26806,5380564,109,235
26807,5380567,109,234
26808,5380577,110,234
26809,5380578,110,235
26810,5380580,111,235
26811,5380583,111,234
26812,5380601,110,232
26813,5380602,110,233
26814,5380604,111,233
26815,5380607,111,232
26816,5381705,104,224
26817,5381706,104,225
26818,5381708,105,225
26819,5381711,105,224
26820,5381713,104,226
26821,5381714,104,227
26822,5381716,105,227
26823,5381719,105,226
26824,5381729,106,226
26825,5381730,106,227
26826,5381732,107,227
26827,5381735,107,226
26828,5381753,106,224
26829,5381754,106,225
26830,5381756,107,225
26831,5381759,107,224
26832,5381769,104,228
26833,5381770,104,229
26834,5381772,105,229
26835,5381775,105,228
26836,5381777,104,230
26837,5381778,104,231
26838,5381780,105,231
26839,5381783,105,230
26840,5381793,106,230
26841,5381794,106,231
26842,5381796,107,231
26843,5381799,107,230
26844,5381817,106,228
26845,5381818,106,229
26846,5381820,107,229
26847,5381823,107,228
26848,5381897,108,228
26849,5381898,108,229
26850,5381900,109,229
26851,5381903,109,228
26852,5381905,108,230
26853,5381906,108,231
26854,5381908,109,231
26855,5381911,109,230
26856,5381921,110,230
26857,5381922,110,231
26858,5381924,111,231
26859,5381927,111,230
26860,5381945,110,228
26861,5381946,110,229
26862,5381948,111,229
26863,5381951,111,228
26864,5382089,108,224
26865,5382090,108,225
26866,5382092,109,225
26867,5382095,109,224
26868,5382097,108,226
26869,5382098,108,227
26870,5382100,109,227
26871,5382103,109,226
26872,5382113,110,226
26873,5382114,110,227
26874,5382116,111,227
26875,5382119,111,226
26876,5382137,110,224
26877,5382138,110,225
26878,5382140,111,225
26879,5382143,111,224
26880,5382729,96,240
26881,5382730,96,241
26882,5382732,97,241
26883,5382735,97,240
26884,5382737,96,242
26885,5382738,96,243
26886,5382740,97,243
26887,5382743,97,242
26888,5382753,98,242
26889,5382754,98,243
26890,5382756,99,243
26891,5382759,99,242
26892,5382777,98,240
26893,5382778,98,241
26894,5382780,99,241
26895,5382783,99,240
26896,5382793,96,244
26897,5382794,96,245
26898,5382796,97,245
26899,5382799,97,244
26900,5382801,96,246
26901,5382802,96,247
26902,5382804,97,247
26903,5382807,97,246
26904,5382817,98,246
26905,5382818,98,247
26906,5382820,99,247
26907,5382823,99,246
26908,5382841,98,244
26909,5382842,98,245
26910,5382844,99,245
26911,5382847,99,244
26912,5382921,100,244
26913,5382922,100,245
26914,5382924,101,245
26915,5382927,101,244
26916,5382929,100,246
26917,5382930,100,247
26918,5382932,101,247
26919,5382935,101,246
26920,5382945,102,246
26921,5382946,102,247
26922,5382948,103,247
26923,5382951,103,246
26924,5382969,102,244
26925,5382970,102,245
26926,5382972,103,245
26927,5382975,103,244
26928,5383113,100,240
26929,5383114,100,241
26930,5383116,101,241
26931,5383119,101,240
26932,5383121,100,242
26933,5383122,100,243
26934,5383124,101,243
26935,5383127,101,242
26936,5383137,102,242
26937,5383138,102,243
26938,5383140,103,243
26939,5383143,103,242
26940,5383161,102,240
26941,5383162,102,241
26942,5383164,103,241
26943,5383167,103,240
26944,5383241,96,248
26945,5383242,96,249
26946,5383244,97,249
26947,5383247,97,248
26948,5383249,96,250
26949,5383250,96,251
26950,5383252,97,251
26951,5383255,97,250
26952,5383265,98,250
26953,5383266,98,251
26954,5383268,99,251
26955,5383271,99,250
26956,5383289,98,248
26957,5383290,98,249
26958,5383292,99,249
26959,5383295,99,248
26960,5383305,96,252
26961,5383306,96,253
26962,5383308,97,253
26963,5383311,97,252
26964,5383313,96,254
26965,5383314,96,255
26966,5383316,97,255
26967,5383319,97,254
26968,5383329,98,254
26969,5383330,98,255
26970,5383332,99,255
26971,5383335,99,254
26972,5383353,98,252
26973,5383354,98,253
26974,5383356,99,253
26975,5383359,99,252
26976,5383433,100,252
26977,5383434,100,253
26978,5383436,101,253
26979,5383439,101,252
26980,5383441,100,254
26981,5383442,100,255
26982,5383444,101,255
26983,5383447,101,254
26984,5383457,102,254
26985,5383458,102,255
26986,5383460,103,255
26987,5383463,103,254
26988,5383481,102,252
26989,5383482,102,253
26990,5383484,103,253
26991,5383487,103,252
26992,5383625,100,248
26993,5383626,100,249
26994,5383628,101,249
26995,5383631,101,248
26996,5383633,100,250
26997,5383634,100,251
26998,5383636,101,251
26999,5383639,101,250
27000,5383649,102,250
27001,5383650,102,251
27002,5383652,103,251
27003,5383655,103,250
27004,5383673,102,248
27005,5383674,102,249
27006,5383676,103,249
27007,5383679,103,248
27008,5384265,104,248
27009,5384266,104,249
27010,5384268,105,249
27011,5384271,105,248
27012,5384273,104,250
27013,5384274,104,251
27014,5384276,105,251
27015,5384279,105,250
27016,5384289,106,250
27017,5384290,106,251
27018,5384292,107,251
27019,5384295,107,250
27020,5384313,106,248
27021,5384314,106,249
27022,5384316,107,249
27023,5384319,107,248
27024,5384329,104,252
27025,5384330,104,253
27026,5384332,105,253
27027,5384335,105,252
27028,5384337,104,254
27029,5384338,104,255
27030,5384340,105,255
27031,5384343,105,254
27032,5384353,106,254
27033,5384354,106,255
27034,5384356,107,255
27035,5384359,107,254
27036,5384377,106,252
27037,5384378,106,253
27038,5384380,107,253
27039,5384383,107,252
27040,5384457,108,252
27041,5384458,108,253
27042,5384460,109,253
27043,5384463,109,252
27044,5384465,108,254
27045,5384466,108,255
27046,5384468,109,255
27047,5384471,109,254
27048,5384481,110,254
27049,5384482,110,255
27050,5384484,111,255
27051,5384487,111,254
27052,5384505,110,252
27053,5384506,110,253
27054,5384508,111,253
27055,5384511,111,252
27056,5384649,108,248
27057,5384650,108,249
27058,5384652,109,249
27059,5384655,109,248
27060,5384657,108,250
27061,5384658,108,251
27062,5384660,109,251
27063,5384663,109,250
27064,5384673,110,250
27065,5384674,110,251
27066,5384676,111,251
27067,5384679,111,250
27068,5384697,110,248
27069,5384698,110,249
27070,5384700,111,249
27071,5384703,111,248
27072,5385801,104,240
27073,5385802,104,241
27074,5385804,105,241
27075,5385807,105,240
27076,5385809,104,242
27077,5385810,104,243
27078,5385812,105,243
27079,5385815,105,242
27080,5385825,106,242
27081,5385826,106,243
27082,5385828,107,243
27083,5385831,107,242
27084,5385849,106,240
27085,5385850,106,241
27086,5385852,107,241
27087,5385855,107,240
27088,5385865,104,244
27089,5385866,104,245
27090,5385868,105,245
27091,5385871,105,244
27092,5385873,104,246
27093,5385874,104,247
27094,5385876,105,247
27095,5385879,105,246
27096,5385889,106,246
27097,5385890,106,247
27098,5385892,107,247
27099,5385895,107,246
27100,5385913,106,244
27101,5385914,106,245
27102,5385916,107,245
27103,5385919,107,244
27104,5385993,108,244
27105,5385994,108,245
27106,5385996,109,245
27107,5385999,109,244
27108,5386001,108,246
27109,5386002,108,247
27110,5386004,109,247
27111,5386007,109,246
27112,5386017,110,246
27113,5386018,110,247
27114,5386020,111,247
27115,5386023,111,246
27116,5386041,110,244
27117,5386042,110,245
27118,5386044,111,245
27119,5386047,111,244
27120,5386185,108,240
27121,5386186,108,241
27122,5386188,109,241
27123,5386191,109,240
27124,5386193,108,242
27125,5386194,108,243
27126,5386196,109,243
27127,5386199,109,242
27128,5386209,110,242
27129,5386210,110,243
27130,5386212,111,243
27131,5386215,111,242
27132,5386233,110,240
27133,5386234,110,241
27134,5386236,111,241
27135,5386239,111,240
27136,5390921,112,240
27137,5390922,112,241
27138,5390924,113,241
27139,5390927,113,240
27140,5390929,112,242
27141,5390930,112,243
27142,5390932,113,243
27143,5390935,113,242
27144,5390945,114,242
27145,5390946,114,243
27146,5390948,115,243
27147,5390951,115,242
27148,5390969,114,240
27149,5390970,114,241
27150,5390972,115,241
27151,5390975,115,240
27152,5390985,112,244
27153,5390986,112,245
27154,5390988,113,245
27155,5390991,113,244
27156,5390993,112,246
27157,5390994,112,247
27158,5390996,113,247
27159,5390999,113,246
27160,5391009,114,246
27161,5391010,114,247
27162,5391012,115,247
27163,5391015,115,246
27164,5391033,114,244
27165,5391034,114,245
27166,5391036,115,245
27167,5391039,115,244
27168,5391113,116,244
27169,5391114,116,245
27170,5391116,117,245
27171,5391119,117,244
27172,5391121,116,246
27173,5391122,116,247
27174,5391124,117,247
27175,5391127,117,246
27176,5391137,118,246
27177,5391138,118,247
27178,5391140,119,247
27179,5391143,119,246
27180,5391161,118,244
27181,5391162,118,245
27182,5391164,119,245
27183,5391167,119,244
27184,5391305,116,240
27185,5391306,116,241
27186,5391308,117,241
27187,5391311,117,240
27188,5391313,116,242
27189,5391314,116,243
27190,5391316,117,243
27191,5391319,117,242
27192,5391329,118,242
27193,5391330,118,243
27194,5391332,119,243
27195,5391335,119,242
27196,5391353,118,240
27197,5391354,118,241
27198,5391356,119,241
27199,5391359,119,240
27200,5391433,112,248
27201,5391434,112,249
27202,5391436,113,249
27203,5391439,113,248
27204,5391441,112,250
27205,5391442,112,251
27206,5391444,113,251
27207,5391447,113,250
27208,5391457,114,250
27209,5391458,114,251
27210,5391460,115,251
27211,5391463,115,250
27212,5391481,114,248
27213,5391482,114,249
27214,5391484,115,249
27215,5391487,115,248
27216,5391497,112,252
27217,5391498,112,253
27218,5391500,113,253
27219,5391503,113,252
27220,5391505,112,254
27221,5391506,112,255
27222,5391508,113,255
27223,5391511,113,254
27224,5391521,114,254
27225,5391522,114,255
27226,5391524,115,255
27227,5391527,115,254
27228,5391545,114,252
27229,5391546,114,253
27230,5391548,115,253
27231,5391551,115,252
27232,5391625,116,252
27233,5391626,116,253
27234,5391628,117,253
27235,5391631,117,252
27236,5391633,116,254
27237,5391634,116,255
27238,5391636,117,255
27239,5391639,117,254
27240,5391649,118,254
27241,5391650,118,255
27242,5391652,119,255
27243,5391655,119,254
27244,5391673,118,252
27245,5391674,118,253
27246,5391676,119,253
27247,5391679,119,252
27248,5391817,116,248
27249,5391818,116,249
27250,5391820,117,249
27251,5391823,117,248
27252,5391825,116,250
27253,5391826,116,251
27254,5391828,117,251
27255,5391831,117,250
27256,5391841,118,250
27257,5391842,118,251
27258,5391844,119,251
27259,5391847,119,250
27260,5391865,118,248
27261,5391866,118,249
27262,5391868,119,249
27263,5391871,119,248
27264,5392457,120,248
27265,5392458,120,249
27266,5392460,121,249
27267,5392463,121,248
27268,5392465,120,250
27269,5392466,120,251
27270,5392468,121,251
27271,5392471,121,250
27272,5392481,122,250
27273,5392482,122,251
27274,5392484,123,251
27275,5392487,123,250
27276,5392505,122,248
27277,5392506,122,249
27278,5392508,123,249
27279,5392511,123,248
27280,5392521,120,252
27281,5392522,120,253
27282,5392524,121,253
27283,5392527,121,252
27284,5392529,120,254
27285,5392530,120,255
27286,5392532,121,255
27287,5392535,121,254
