index,floretion,x_coord,y_coord,oct
5054,588284,31,73,2174774
5055,588287,31,72,2174777
5056,589385,24,64,2177111
5057,589386,24,65,2177112
5058,589388,25,65,2177114
5059,589391,25,64,2177117
5060,589393,24,66,2177121
5061,589394,24,67,2177122
5062,589396,25,67,2177124
5063,589399,25,66,2177127
5064,589409,26,66,2177141
5065,589410,26,67,2177142
5066,589412,27,67,2177144
5067,589415,27,66,2177147
5068,589433,26,64,2177171
5069,589434,26,65,2177172
5070,589436,27,65,2177174
5071,589439,27,64,2177177
5072,589449,24,68,2177211
5073,589450,24,69,2177212
5074,589452,25,69,2177214
5075,589455,25,68,2177217
5076,589457,24,70,2177221
5077,589458,24,71,2177222
5078,589460,25,71,2177224
5079,589463,25,70,2177227
5080,589473,26,70,2177241
5081,589474,26,71,2177242
5082,589476,27,71,2177244
5083,589479,27,70,2177247
5084,589497,26,68,2177271
5085,589498,26,69,2177272
5086,589500,27,69,2177274
5087,589503,27,68,2177277
5088,589577,28,68,2177411
5089,589578,28,69,2177412
5090,589580,29,69,2177414
5091,589583,29,68,2177417
5092,589585,28,70,2177421
5093,589586,28,71,2177422
5094,589588,29,71,2177424
5095,589591,29,70,2177427
5096,589601,30,70,2177441
5097,589602,30,71,2177442
5098,589604,31,71,2177444
5099,589607,31,70,2177447
5100,589625,30,68,2177471
5101,589626,30,69,2177472
5102,589628,31,69,2177474
5103,589631,31,68,2177477
5104,589769,28,64,2177711
5105,589770,28,65,2177712
5106,589772,29,65,2177714
5107,589775,29,64,2177717
5108,589777,28,66,2177721
5109,589778,28,67,2177722
5110,589780,29,67,2177724
5111,589783,29,66,2177727
5112,589793,30,66,2177741
5113,589794,30,67,2177742
5114,589796,31,67,2177744
5115,589799,31,66,2177747
5116,589817,30,64,2177771
5117,589818,30,65,2177772
5118,589820,31,65,2177774
5119,589823,31,64,2177777
5120,594505,0,96,2211111
5121,594506,0,97,2211112
5122,594508,1,97,2211114
5123,594511,1,96,2211117
5124,594513,0,98,2211121
5125,594514,0,99,2211122
5126,594516,1,99,2211124
5127,594519,1,98,2211127
5128,594529,2,98,2211141
5129,594530,2,99,2211142
5130,594532,3,99,2211144
5131,594535,3,98,2211147
5132,594553,2,96,2211171
5133,594554,2,97,2211172
5134,594556,3,97,2211174
5135,594559,3,96,2211177
5136,594569,0,100,2211211
5137,594570,0,101,2211212
5138,594572,1,101,2211214
5139,594575,1,100,2211217
5140,594577,0,102,2211221
5141,594578,0,103,2211222
5142,594580,1,103,2211224
5143,594583,1,102,2211227
5144,594593,2,102,2211241
5145,594594,2,103,2211242
5146,594596,3,103,2211244
5147,594599,3,102,2211247
5148,594617,2,100,2211271
5149,594618,2,101,2211272
5150,594620,3,101,2211274
5151,594623,3,100,2211277
5152,594697,4,100,2211411
5153,594698,4,101,2211412
5154,594700,5,101,2211414
5155,594703,5,100,2211417
5156,594705,4,102,2211421
5157,594706,4,103,2211422
5158,594708,5,103,2211424
5159,594711,5,102,2211427
5160,594721,6,102,2211441
5161,594722,6,103,2211442
5162,594724,7,103,2211444
5163,594727,7,102,2211447
5164,594745,6,100,2211471
5165,594746,6,101,2211472
5166,594748,7,101,2211474
5167,594751,7,100,2211477
5168,594889,4,96,2211711
5169,594890,4,97,2211712
5170,594892,5,97,2211714
5171,594895,5,96,2211717
5172,594897,4,98,2211721
5173,594898,4,99,2211722
5174,594900,5,99,2211724
5175,594903,5,98,2211727
5176,594913,6,98,2211741
5177,594914,6,99,2211742
5178,594916,7,99,2211744
5179,594919,7,98,2211747
5180,594937,6,96,2211771
5181,594938,6,97,2211772
5182,594940,7,97,2211774
5183,594943,7,96,2211777
5184,595017,0,104,2212111
5185,595018,0,105,2212112
5186,595020,1,105,2212114
5187,595023,1,104,2212117
5188,595025,0,106,2212121
5189,595026,0,107,2212122
5190,595028,1,107,2212124
5191,595031,1,106,2212127
5192,595041,2,106,2212141
5193,595042,2,107,2212142
5194,595044,3,107,2212144
5195,595047,3,106,2212147
5196,595065,2,104,2212171
5197,595066,2,105,2212172
5198,595068,3,105,2212174
5199,595071,3,104,2212177
5200,595081,0,108,2212211
5201,595082,0,109,2212212
5202,595084,1,109,2212214
5203,595087,1,108,2212217
5204,595089,0,110,2212221
5205,595090,0,111,2212222
5206,595092,1,111,2212224
5207,595095,1,110,2212227
5208,595105,2,110,2212241
5209,595106,2,111,2212242
5210,595108,3,111,2212244
5211,595111,3,110,2212247
5212,595129,2,108,2212271
5213,595130,2,109,2212272
5214,595132,3,109,2212274
5215,595135,3,108,2212277
5216,595209,4,108,2212411
5217,595210,4,109,2212412
5218,595212,5,109,2212414
5219,595215,5,108,2212417
5220,595217,4,110,2212421
5221,595218,4,111,2212422
5222,595220,5,111,2212424
5223,595223,5,110,2212427
5224,595233,6,110,2212441
5225,595234,6,111,2212442
5226,595236,7,111,2212444
5227,595239,7,110,2212447
5228,595257,6,108,2212471
5229,595258,6,109,2212472
5230,595260,7,109,2212474
5231,595263,7,108,2212477
5232,595401,4,104,2212711
5233,595402,4,105,2212712
5234,595404,5,105,2212714
5235,595407,5,104,2212717
5236,595409,4,106,2212721
5237,595410,4,107,2212722
5238,595412,5,107,2212724
5239,595415,5,106,2212727
5240,595425,6,106,2212741
5241,595426,6,107,2212742
5242,595428,7,107,2212744
5243,595431,7,106,2212747
5244,595449,6,104,2212771
5245,595450,6,105,2212772
5246,595452,7,105,2212774
5247,595455,7,104,2212777
5248,596041,8,104,2214111
5249,596042,8,105,2214112
5250,596044,9,105,2214114
5251,596047,9,104,2214117
5252,596049,8,106,2214121
5253,596050,8,107,2214122
5254,596052,9,107,2214124
5255,596055,9,106,2214127
5256,596065,10,106,2214141
5257,596066,10,107,2214142
5258,596068,11,107,2214144
5259,596071,11,106,2214147
5260,596089,10,104,2214171
5261,596090,10,105,2214172
5262,596092,11,105,2214174
5263,596095,11,104,2214177
5264,596105,8,108,2214211
5265,596106,8,109,2214212
5266,596108,9,109,2214214
5267,596111,9,108,2214217
5268,596113,8,110,2214221
5269,596114,8,111,2214222
5270,596116,9,111,2214224
5271,596119,9,110,2214227
5272,596129,10,110,2214241
5273,596130,10,111,2214242
5274,596132,11,111,2214244
5275,596135,11,110,2214247
5276,596153,10,108,2214271
5277,596154,10,109,2214272
5278,596156,11,109,2214274
5279,596159,11,108,2214277
5280,596233,12,108,2214411
5281,596234,12,109,2214412
5282,596236,13,109,2214414
5283,596239,13,108,2214417
5284,596241,12,110,2214421
5285,596242,12,111,2214422
5286,596244,13,111,2214424
5287,596247,13,110,2214427
5288,596257,14,110,2214441
5289,596258,14,111,2214442
5290,596260,15,111,2214444
5291,596263,15,110,2214447
5292,596281,14,108,2214471
5293,596282,14,109,2214472
5294,596284,15,109,2214474
5295,596287,15,108,2214477
5296,596425,12,104,2214711
5297,596426,12,105,2214712
5298,596428,13,105,2214714
5299,596431,13,104,2214717
5300,596433,12,106,2214721
5301,596434,12,107,2214722
5302,596436,13,107,2214724
5303,596439,13,106,2214727
5304,596449,14,106,2214741
5305,596450,14,107,2214742
5306,596452,15,107,2214744
5307,596455,15,106,2214747
5308,596473,14,104,2214771
5309,596474,14,105,2214772
5310,596476,15,105,2214774
5311,596479,15,104,2214777
5312,597577,8,96,2217111
5313,597578,8,97,2217112
5314,597580,9,97,2217114
5315,597583,9,96,2217117
5316,597585,8,98,2217121
5317,597586,8,99,2217122
5318,597588,9,99,2217124
5319,597591,9,98,2217127
5320,597601,10,98,2217141
5321,597602,10,99,2217142
5322,597604,11,99,2217144
5323,597607,11,98,2217147
5324,597625,10,96,2217171
5325,597626,10,97,2217172
5326,597628,11,97,2217174
5327,597631,11,96,2217177
5328,597641,8,100,2217211
5329,597642,8,101,2217212
5330,597644,9,101,2217214
5331,597647,9,100,2217217
5332,597649,8,102,2217221
5333,597650,8,103,2217222
5334,597652,9,103,2217224
5335,597655,9,102,2217227
5336,597665,10,102,2217241
5337,597666,10,103,2217242
5338,597668,11,103,2217244
5339,597671,11,102,2217247
5340,597689,10,100,2217271
5341,597690,10,101,2217272
5342,597692,11,101,2217274
5343,597695,11,100,2217277
5344,597769,12,100,2217411
5345,597770,12,101,2217412
5346,597772,13,101,2217414
5347,597775,13,100,2217417
5348,597777,12,102,2217421
5349,597778,12,103,2217422
5350,597780,13,103,2217424
5351,597783,13,102,2217427
5352,597793,14,102,2217441
5353,597794,14,103,2217442
5354,597796,15,103,2217444
5355,597799,15,102,2217447
5356,597817,14,100,2217471
5357,597818,14,101,2217472
5358,597820,15,101,2217474
5359,597823,15,100,2217477
5360,597961,12,96,2217711
5361,597962,12,97,2217712
5362,597964,13,97,2217714
5363,597967,13,96,2217717
5364,597969,12,98,2217721
5365,597970,12,99,2217722
5366,597972,13,99,2217724
5367,597975,13,98,2217727
5368,597985,14,98,2217741
5369,597986,14,99,2217742
5370,597988,15,99,2217744
5371,597991,15,98,2217747
5372,598009,14,96,2217771
5373,598010,14,97,2217772
5374,598012,15,97,2217774
5375,598015,15,96,2217777
5376,598601,0,112,2221111
5377,598602,0,113,2221112
5378,598604,1,113,2221114
5379,598607,1,112,2221117
5380,598609,0,114,2221121
5381,598610,0,115,2221122
5382,598612,1,115,2221124
5383,598615,1,114,2221127
5384,598625,2,114,2221141
5385,598626,2,115,2221142
5386,598628,3,115,2221144
5387,598631,3,114,2221147
5388,598649,2,112,2221171
5389,598650,2,113,2221172
5390,598652,3,113,2221174
5391,598655,3,112,2221177
5392,598665,0,116,2221211
5393,598666,0,117,2221212
5394,598668,1,117,2221214
5395,598671,1,116,2221217
5396,598673,0,118,2221221
5397,598674,0,119,2221222
5398,598676,1,119,2221224
5399,598679,1,118,2221227
5400,598689,2,118,2221241
5401,598690,2,119,2221242
5402,598692,3,119,2221244
5403,598695,3,118,2221247
5404,598713,2,116,2221271
5405,598714,2,117,2221272
5406,598716,3,117,2221274
5407,598719,3,116,2221277
5408,598793,4,116,2221411
5409,598794,4,117,2221412
5410,598796,5,117,2221414
5411,598799,5,116,2221417
5412,598801,4,118,2221421
5413,598802,4,119,2221422
5414,598804,5,119,2221424
5415,598807,5,118,2221427
5416,598817,6,118,2221441
5417,598818,6,119,2221442
5418,598820,7,119,2221444
5419,598823,7,118,2221447
5420,598841,6,116,2221471
5421,598842,6,117,2221472
5422,598844,7,117,2221474
5423,598847,7,116,2221477
5424,598985,4,112,2221711
5425,598986,4,113,2221712
5426,598988,5,113,2221714
5427,598991,5,112,2221717
5428,598993,4,114,2221721
5429,598994,4,115,2221722
5430,598996,5,115,2221724
5431,598999,5,114,2221727
5432,599009,6,114,2221741
5433,599010,6,115,2221742
5434,599012,7,115,2221744
5435,599015,7,114,2221747
5436,599033,6,112,2221771
5437,599034,6,113,2221772
5438,599036,7,113,2221774
5439,599039,7,112,2221777
5440,599113,0,120,2222111
5441,599114,0,121,2222112
5442,599116,1,121,2222114
5443,599119,1,120,2222117
5444,599121,0,122,2222121
5445,599122,0,123,2222122
5446,599124,1,123,2222124
5447,599127,1,122,2222127
5448,599137,2,122,2222141
5449,599138,2,123,2222142
5450,599140,3,123,2222144
5451,599143,3,122,2222147
5452,599161,2,120,2222171
5453,599162,2,121,2222172
5454,599164,3,121,2222174
5455,599167,3,120,2222177
5456,599177,0,124,2222211
5457,599178,0,125,2222212
5458,599180,1,125,2222214
5459,599183,1,124,2222217
5460,599185,0,126,2222221
5461,599186,0,127,2222222
5462,599188,1,127,2222224
5463,599191,1,126,2222227
5464,599201,2,126,2222241
5465,599202,2,127,2222242
5466,599204,3,127,2222244
5467,599207,3,126,2222247
5468,599225,2,124,2222271
5469,599226,2,125,2222272
5470,599228,3,125,2222274
5471,599231,3,124,2222277
5472,599305,4,124,2222411
5473,599306,4,125,2222412
5474,599308,5,125,2222414
5475,599311,5,124,2222417
5476,599313,4,126,2222421
5477,599314,4,127,2222422
5478,599316,5,127,2222424
5479,599319,5,126,2222427
5480,599329,6,126,2222441
5481,599330,6,127,2222442
5482,599332,7,127,2222444
5483,599335,7,126,2222447
5484,599353,6,124,2222471
5485,599354,6,125,2222472
5486,599356,7,125,2222474
5487,599359,7,124,2222477
5488,599497,4,120,2222711
5489,599498,4,121,2222712
5490,599500,5,121,2222714
5491,599503,5,120,2222717
5492,599505,4,122,2222721
5493,599506,4,123,2222722
5494,599508,5,123,2222724
5495,599511,5,122,2222727
5496,599521,6,122,2222741
5497,599522,6,123,2222742
5498,599524,7,123,2222744
5499,599527,7,122,2222747
5500,599545,6,120,2222771
5501,599546,6,121,2222772
5502,599548,7,121,2222774
5503,599551,7,120,2222777
5504,600137,8,120,2224111
5505,600138,8,121,2224112
5506,600140,9,121,2224114
5507,600143,9,120,2224117
5508,600145,8,122,2224121
5509,600146,8,123,2224122
5510,600148,9,123,2224124
5511,600151,9,122,2224127
5512,600161,10,122,2224141
5513,600162,10,123,2224142
5514,600164,11,123,2224144
5515,600167,11,122,2224147
5516,600185,10,120,2224171
5517,600186,10,121,2224172
5518,600188,11,121,2224174
5519,600191,11,120,2224177
5520,600201,8,124,2224211
5521,600202,8,125,2224212
5522,600204,9,125,2224214
5523,600207,9,124,2224217
5524,600209,8,126,2224221
5525,600210,8,127,2224222
5526,600212,9,127,2224224
5527,600215,9,126,2224227
5528,600225,10,126,2224241
5529,600226,10,127,2224242
5530,600228,11,127,2224244
5531,600231,11,126,2224247
5532,600249,10,124,2224271
5533,600250,10,125,2224272
5534,600252,11,125,2224274
5535,600255,11,124,2224277
5536,600329,12,124,2224411
5537,600330,12,125,2224412
5538,600332,13,125,2224414
5539,600335,13,124,2224417
5540,600337,12,126,2224421
5541,600338,12,127,2224422
5542,600340,13,127,2224424
5543,600343,13,126,2224427
5544,600353,14,126,2224441
5545,600354,14,127,2224442
5546,600356,15,127,2224444
5547,600359,15,126,2224447
5548,600377,14,124,2224471
5549,600378,14,125,2224472
5550,600380,15,125,2224474
5551,600383,15,124,2224477
5552,600521,12,120,2224711
5553,600522,12,121,2224712
5554,600524,13,121,2224714
5555,600527,13,120,2224717
5556,600529,12,122,2224721
5557,600530,12,123,2224722
5558,600532,13,123,2224724
5559,600535,13,122,2224727
5560,600545,14,122,2224741
5561,600546,14,123,2224742
5562,600548,15,123,2224744
5563,600551,15,122,2224747
5564,600569,14,120,2224771
5565,600570,14,121,2224772
5566,600572,15,121,2224774
5567,600575,15,120,2224777
5568,601673,8,112,2227111
5569,601674,8,113,2227112
5570,601676,9,113,2227114
5571,601679,9,112,2227117
5572,601681,8,114,2227121
5573,601682,8,115,2227122
5574,601684,9,115,2227124
5575,601687,9,114,2227127
5576,601697,10,114,2227141
5577,601698,10,115,2227142
5578,601700,11,115,2227144
5579,601703,11,114,2227147
5580,601721,10,112,2227171
5581,601722,10,113,2227172
5582,601724,11,113,2227174
5583,601727,11,112,2227177
5584,601737,8,116,2227211
5585,601738,8,117,2227212
5586,601740,9,117,2227214
5587,601743,9,116,2227217
5588,601745,8,118,2227221
5589,601746,8,119,2227222
5590,601748,9,119,2227224
5591,601751,9,118,2227227
5592,601761,10,118,2227241
5593,601762,10,119,2227242
5594,601764,11,119,2227244
5595,601767,11,118,2227247
5596,601785,10,116,2227271
5597,601786,10,117,2227272
5598,601788,11,117,2227274
5599,601791,11,116,2227277
5600,601865,12,116,2227411
5601,601866,12,117,2227412
5602,601868,13,117,2227414
5603,601871,13,116,2227417
5604,601873,12,118,2227421
5605,601874,12,119,2227422
5606,601876,13,119,2227424
5607,601879,13,118,2227427
5608,601889,14,118,2227441
5609,601890,14,119,2227442
5610,601892,15,119,2227444
5611,601895,15,118,2227447
5612,601913,14,116,2227471
5613,601914,14,117,2227472
5614,601916,15,117,2227474
5615,601919,15,116,2227477
5616,602057,12,112,2227711
5617,602058,12,113,2227712
5618,602060,13,113,2227714
5619,602063,13,112,2227717
5620,602065,12,114,2227721
5621,602066,12,115,2227722
5622,602068,13,115,2227724
5623,602071,13,114,2227727
5624,602081,14,114,2227741
5625,602082,14,115,2227742
5626,602084,15,115,2227744
5627,602087,15,114,2227747
5628,602105,14,112,2227771
5629,602106,14,113,2227772
5630,602108,15,113,2227774
5631,602111,15,112,2227777
5632,606793,16,112,2241111
5633,606794,16,113,2241112
5634,606796,17,113,2241114
5635,606799,17,112,2241117
5636,606801,16,114,2241121
5637,606802,16,115,2241122
5638,606804,17,115,2241124
5639,606807,17,114,2241127
5640,606817,18,114,2241141
5641,606818,18,115,2241142
5642,606820,19,115,2241144
5643,606823,19,114,2241147
5644,606841,18,112,2241171
5645,606842,18,113,2241172
5646,606844,19,113,2241174
5647,606847,19,112,2241177
5648,606857,16,116,2241211
5649,606858,16,117,2241212
5650,606860,17,117,2241214
5651,606863,17,116,2241217
5652,606865,16,118,2241221
5653,606866,16,119,2241222
5654,606868,17,119,2241224
5655,606871,17,118,2241227
5656,606881,18,118,2241241
5657,606882,18,119,2241242
5658,606884,19,119,2241244
5659,606887,19,118,2241247
5660,606905,18,116,2241271
5661,606906,18,117,2241272
5662,606908,19,117,2241274
5663,606911,19,116,2241277
5664,606985,20,116,2241411
5665,606986,20,117,2241412
5666,606988,21,117,2241414
5667,606991,21,116,2241417
5668,606993,20,118,2241421
5669,606994,20,119,2241422
5670,606996,21,119,2241424
5671,606999,21,118,2241427
5672,607009,22,118,2241441
5673,607010,22,119,2241442
5674,607012,23,119,2241444
5675,607015,23,118,2241447
5676,607033,22,116,2241471
5677,607034,22,117,2241472
5678,607036,23,117,2241474
5679,607039,23,116,2241477
5680,607177,20,112,2241711
5681,607178,20,113,2241712
5682,607180,21,113,2241714
5683,607183,21,112,2241717
5684,607185,20,114,2241721
5685,607186,20,115,2241722
5686,607188,21,115,2241724
5687,607191,21,114,2241727
5688,607201,22,114,2241741
5689,607202,22,115,2241742
5690,607204,23,115,2241744
5691,607207,23,114,2241747
5692,607225,22,112,2241771
5693,607226,22,113,2241772
5694,607228,23,113,2241774
5695,607231,23,112,2241777
5696,607305,16,120,2242111
5697,607306,16,121,2242112
5698,607308,17,121,2242114
5699,607311,17,120,2242117
5700,607313,16,122,2242121
5701,607314,16,123,2242122
5702,607316,17,123,2242124
5703,607319,17,122,2242127
5704,607329,18,122,2242141
5705,607330,18,123,2242142
5706,607332,19,123,2242144
5707,607335,19,122,2242147
5708,607353,18,120,2242171
5709,607354,18,121,2242172
5710,607356,19,121,2242174
5711,607359,19,120,2242177
5712,607369,16,124,2242211
5713,607370,16,125,2242212
5714,607372,17,125,2242214
5715,607375,17,124,2242217
5716,607377,16,126,2242221
5717,607378,16,127,2242222
5718,607380,17,127,2242224
5719,607383,17,126,2242227
5720,607393,18,126,2242241
5721,607394,18,127,2242242
5722,607396,19,127,2242244
5723,607399,19,126,2242247
5724,607417,18,124,2242271
5725,607418,18,125,2242272
5726,607420,19,125,2242274
5727,607423,19,124,2242277
5728,607497,20,124,2242411
5729,607498,20,125,2242412
5730,607500,21,125,2242414
5731,607503,21,124,2242417
5732,607505,20,126,2242421
5733,607506,20,127,2242422
5734,607508,21,127,2242424
5735,607511,21,126,2242427
5736,607521,22,126,2242441
5737,607522,22,127,2242442
5738,607524,23,127,2242444
5739,607527,23,126,2242447
5740,607545,22,124,2242471
5741,607546,22,125,2242472
5742,607548,23,125,2242474
5743,607551,23,124,2242477
5744,607689,20,120,2242711
5745,607690,20,121,2242712
5746,607692,21,121,2242714
5747,607695,21,120,2242717
5748,607697,20,122,2242721
5749,607698,20,123,2242722
5750,607700,21,123,2242724
5751,607703,21,122,2242727
5752,607713,22,122,2242741
5753,607714,22,123,2242742
5754,607716,23,123,2242744
5755,607719,23,122,2242747
5756,607737,22,120,2242771
5757,607738,22,121,2242772
5758,607740,23,121,2242774
5759,607743,23,120,2242777
5760,608329,24,120,2244111
5761,608330,24,121,2244112
5762,608332,25,121,2244114
5763,608335,25,120,2244117
5764,608337,24,122,2244121
5765,608338,24,123,2244122
5766,608340,25,123,2244124
5767,608343,25,122,2244127
5768,608353,26,122,2244141
5769,608354,26,123,2244142
5770,608356,27,123,2244144
5771,608359,27,122,2244147
5772,608377,26,120,2244171
5773,608378,26,121,2244172
5774,608380,27,121,2244174
5775,608383,27,120,2244177
5776,608393,24,124,2244211
5777,608394,24,125,2244212
5778,608396,25,125,2244214
5779,608399,25,124,2244217
5780,608401,24,126,2244221
5781,608402,24,127,2244222
5782,608404,25,127,2244224
5783,608407,25,126,2244227
5784,608417,26,126,2244241
5785,608418,26,127,2244242
5786,608420,27,127,2244244
5787,608423,27,126,2244247
5788,608441,26,124,2244271
5789,608442,26,125,2244272
5790,608444,27,125,2244274
5791,608447,27,124,2244277
5792,608521,28,124,2244411
5793,608522,28,125,2244412
5794,608524,29,125,2244414
5795,608527,29,124,2244417
5796,608529,28,126,2244421
5797,608530,28,127,2244422
5798,608532,29,127,2244424
5799,608535,29,126,2244427
5800,608545,30,126,2244441
5801,608546,30,127,2244442
5802,608548,31,127,2244444
5803,608551,31,126,2244447
5804,608569,30,124,2244471
5805,608570,30,125,2244472
5806,608572,31,125,2244474
5807,608575,31,124,2244477
5808,608713,28,120,2244711
5809,608714,28,121,2244712
5810,608716,29,121,2244714
5811,608719,29,120,2244717
5812,608721,28,122,2244721
5813,608722,28,123,2244722
5814,608724,29,123,2244724
5815,608727,29,122,2244727
5816,608737,30,122,2244741
5817,608738,30,123,2244742
5818,608740,31,123,2244744
5819,608743,31,122,2244747
5820,608761,30,120,2244771
5821,608762,30,121,2244772
5822,608764,31,121,2244774
5823,608767,31,120,2244777
5824,609865,24,112,2247111
5825,609866,24,113,2247112
5826,609868,25,113,2247114
5827,609871,25,112,2247117
5828,609873,24,114,2247121
5829,609874,24,115,2247122
5830,609876,25,115,2247124
5831,609879,25,114,2247127
5832,609889,26,114,2247141
5833,609890,26,115,2247142
5834,609892,27,115,2247144
5835,609895,27,114,2247147
5836,609913,26,112,2247171
5837,609914,26,113,2247172
5838,609916,27,113,2247174
5839,609919,27,112,2247177
5840,609929,24,116,2247211
5841,609930,24,117,2247212
5842,609932,25,117,2247214
5843,609935,25,116,2247217
5844,609937,24,118,2247221
5845,609938,24,119,2247222
5846,609940,25,119,2247224
5847,609943,25,118,2247227
5848,609953,26,118,2247241
5849,609954,26,119,2247242
5850,609956,27,119,2247244
5851,609959,27,118,2247247
5852,609977,26,116,2247271
5853,609978,26,117,2247272
5854,609980,27,117,2247274
5855,609983,27,116,2247277
5856,610057,28,116,2247411
5857,610058,28,117,2247412
5858,610060,29,117,2247414
5859,610063,29,116,2247417
5860,610065,28,118,2247421
5861,610066,28,119,2247422
5862,610068,29,119,2247424
5863,610071,29,118,2247427
5864,610081,30,118,2247441
5865,610082,30,119,2247442
5866,610084,31,119,2247444
5867,610087,31,118,2247447
5868,610105,30,116,2247471
5869,610106,30,117,2247472
5870,610108,31,117,2247474
5871,610111,31,116,2247477
5872,610249,28,112,2247711
5873,610250,28,113,2247712
5874,610252,29,113,2247714
5875,610255,29,112,2247717
5876,610257,28,114,2247721
5877,610258,28,115,2247722
5878,610260,29,115,2247724
5879,610263,29,114,2247727
5880,610273,30,114,2247741
5881,610274,30,115,2247742
5882,610276,31,115,2247744
5883,610279,31,114,2247747
5884,610297,30,112,2247771
5885,610298,30,113,2247772
5886,610300,31,113,2247774
5887,610303,31,112,2247777
5888,619081,16,96,2271111
5889,619082,16,97,2271112
5890,619084,17,97,2271114
5891,619087,17,96,2271117
5892,619089,16,98,2271121
5893,619090,16,99,2271122
5894,619092,17,99,2271124
5895,619095,17,98,2271127
5896,619105,18,98,2271141
5897,619106,18,99,2271142
5898,619108,19,99,2271144
5899,619111,19,98,2271147
5900,619129,18,96,2271171
5901,619130,18,97,2271172
5902,619132,19,97,2271174
5903,619135,19,96,2271177
5904,619145,16,100,2271211
5905,619146,16,101,2271212
5906,619148,17,101,2271214
5907,619151,17,100,2271217
5908,619153,16,102,2271221
5909,619154,16,103,2271222
5910,619156,17,103,2271224
5911,619159,17,102,2271227
5912,619169,18,102,2271241
5913,619170,18,103,2271242
5914,619172,19,103,2271244
5915,619175,19,102,2271247
5916,619193,18,100,2271271
5917,619194,18,101,2271272
5918,619196,19,101,2271274
5919,619199,19,100,2271277
5920,619273,20,100,2271411
5921,619274,20,101,2271412
5922,619276,21,101,2271414
5923,619279,21,100,2271417
5924,619281,20,102,2271421
5925,619282,20,103,2271422
5926,619284,21,103,2271424
5927,619287,21,102,2271427
5928,619297,22,102,2271441
5929,619298,22,103,2271442
5930,619300,23,103,2271444
5931,619303,23,102,2271447
5932,619321,22,100,2271471
5933,619322,22,101,2271472
5934,619324,23,101,2271474
5935,619327,23,100,2271477
5936,619465,20,96,2271711
5937,619466,20,97,2271712
5938,619468,21,97,2271714
5939,619471,21,96,2271717
5940,619473,20,98,2271721
5941,619474,20,99,2271722
5942,619476,21,99,2271724
5943,619479,21,98,2271727
5944,619489,22,98,2271741
5945,619490,22,99,2271742
5946,619492,23,99,2271744
5947,619495,23,98,2271747
5948,619513,22,96,2271771
5949,619514,22,97,2271772
5950,619516,23,97,2271774
5951,619519,23,96,2271777
5952,619593,16,104,2272111
5953,619594,16,105,2272112
5954,619596,17,105,2272114
5955,619599,17,104,2272117
5956,619601,16,106,2272121
5957,619602,16,107,2272122
5958,619604,17,107,2272124
5959,619607,17,106,2272127
5960,619617,18,106,2272141
5961,619618,18,107,2272142
5962,619620,19,107,2272144
5963,619623,19,106,2272147
5964,619641,18,104,2272171
5965,619642,18,105,2272172
5966,619644,19,105,2272174
5967,619647,19,104,2272177
5968,619657,16,108,2272211
5969,619658,16,109,2272212
5970,619660,17,109,2272214
5971,619663,17,108,2272217
5972,619665,16,110,2272221
5973,619666,16,111,2272222
5974,619668,17,111,2272224
5975,619671,17,110,2272227
5976,619681,18,110,2272241
5977,619682,18,111,2272242
5978,619684,19,111,2272244
5979,619687,19,110,2272247
5980,619705,18,108,2272271
5981,619706,18,109,2272272
5982,619708,19,109,2272274
5983,619711,19,108,2272277
5984,619785,20,108,2272411
5985,619786,20,109,2272412
5986,619788,21,109,2272414
5987,619791,21,108,2272417
5988,619793,20,110,2272421
5989,619794,20,111,2272422
5990,619796,21,111,2272424
5991,619799,21,110,2272427
5992,619809,22,110,2272441
5993,619810,22,111,2272442
5994,619812,23,111,2272444
5995,619815,23,110,2272447
5996,619833,22,108,2272471
5997,619834,22,109,2272472
5998,619836,23,109,2272474
5999,619839,23,108,2272477
6000,619977,20,104,2272711
6001,619978,20,105,2272712
6002,619980,21,105,2272714
6003,619983,21,104,2272717
6004,619985,20,106,2272721
6005,619986,20,107,2272722
6006,619988,21,107,2272724
6007,619991,21,106,2272727
6008,620001,22,106,2272741
6009,620002,22,107,2272742
6010,620004,23,107,2272744
6011,620007,23,106,2272747
6012,620025,22,104,2272771
6013,620026,22,105,2272772
6014,620028,23,105,2272774
6015,620031,23,104,2272777
6016,620617,24,104,2274111
6017,620618,24,105,2274112
6018,620620,25,105,2274114
6019,620623,25,104,2274117
6020,620625,24,106,2274121
6021,620626,24,107,2274122
6022,620628,25,107,2274124
6023,620631,25,106,2274127
6024,620641,26,106,2274141
6025,620642,26,107,2274142
6026,620644,27,107,2274144
6027,620647,27,106,2274147
6028,620665,26,104,2274171
6029,620666,26,105,2274172
6030,620668,27,105,2274174
6031,620671,27,104,2274177
6032,620681,24,108,2274211
6033,620682,24,109,2274212
6034,620684,25,109,2274214
6035,620687,25,108,2274217
6036,620689,24,110,2274221
6037,620690,24,111,2274222
6038,620692,25,111,2274224
6039,620695,25,110,2274227
6040,620705,26,110,2274241
6041,620706,26,111,2274242
6042,620708,27,111,2274244
6043,620711,27,110,2274247
6044,620729,26,108,2274271
6045,620730,26,109,2274272
6046,620732,27,109,2274274
6047,620735,27,108,2274277
6048,620809,28,108,2274411
6049,620810,28,109,2274412
6050,620812,29,109,2274414
6051,620815,29,108,2274417
