index,floretion,x_coord,y_coord
2669,410938,54,61
2670,410940,55,61
2671,410943,55,60
2672,411081,52,56
2673,411082,52,57
2674,411084,53,57
2675,411087,53,56
2676,411089,52,58
2677,411090,52,59
2678,411092,53,59
2679,411095,53,58
2680,411105,54,58
2681,411106,54,59
2682,411108,55,59
2683,411111,55,58
2684,411129,54,56
2685,411130,54,57
2686,411132,55,57
2687,411135,55,56
2688,411721,56,56
2689,411722,56,57
2690,411724,57,57
2691,411727,57,56
2692,411729,56,58
2693,411730,56,59
2694,411732,57,59
2695,411735,57,58
2696,411745,58,58
2697,411746,58,59
2698,411748,59,59
2699,411751,59,58
2700,411769,58,56
2701,411770,58,57
2702,411772,59,57
2703,411775,59,56
2704,411785,56,60
2705,411786,56,61
2706,411788,57,61
2707,411791,57,60
2708,411793,56,62
2709,411794,56,63
2710,411796,57,63
2711,411799,57,62
2712,411809,58,62
2713,411810,58,63
2714,411812,59,63
2715,411815,59,62
2716,411833,58,60
2717,411834,58,61
2718,411836,59,61
2719,411839,59,60
2720,411913,60,60
2721,411914,60,61
2722,411916,61,61
2723,411919,61,60
2724,411921,60,62
2725,411922,60,63
2726,411924,61,63
2727,411927,61,62
2728,411937,62,62
2729,411938,62,63
2730,411940,63,63
2731,411943,63,62
2732,411961,62,60
2733,411962,62,61
2734,411964,63,61
2735,411967,63,60
2736,412105,60,56
2737,412106,60,57
2738,412108,61,57
2739,412111,61,56
2740,412113,60,58
2741,412114,60,59
2742,412116,61,59
2743,412119,61,58
2744,412129,62,58
2745,412130,62,59
2746,412132,63,59
2747,412135,63,58
2748,412153,62,56
2749,412154,62,57
2750,412156,63,57
2751,412159,63,56
2752,413257,56,48
2753,413258,56,49
2754,413260,57,49
2755,413263,57,48
2756,413265,56,50
2757,413266,56,51
2758,413268,57,51
2759,413271,57,50
2760,413281,58,50
2761,413282,58,51
2762,413284,59,51
2763,413287,59,50
2764,413305,58,48
2765,413306,58,49
2766,413308,59,49
2767,413311,59,48
2768,413321,56,52
2769,413322,56,53
2770,413324,57,53
2771,413327,57,52
2772,413329,56,54
2773,413330,56,55
2774,413332,57,55
2775,413335,57,54
2776,413345,58,54
2777,413346,58,55
2778,413348,59,55
2779,413351,59,54
2780,413369,58,52
2781,413370,58,53
2782,413372,59,53
2783,413375,59,52
2784,413449,60,52
2785,413450,60,53
2786,413452,61,53
2787,413455,61,52
2788,413457,60,54
2789,413458,60,55
2790,413460,61,55
2791,413463,61,54
2792,413473,62,54
2793,413474,62,55
2794,413476,63,55
2795,413479,63,54
2796,413497,62,52
2797,413498,62,53
2798,413500,63,53
2799,413503,63,52
2800,413641,60,48
2801,413642,60,49
2802,413644,61,49
2803,413647,61,48
2804,413649,60,50
2805,413650,60,51
2806,413652,61,51
2807,413655,61,50
2808,413665,62,50
2809,413666,62,51
2810,413668,63,51
2811,413671,63,50
2812,413689,62,48
2813,413690,62,49
2814,413692,63,49
2815,413695,63,48
2816,422473,48,32
2817,422474,48,33
2818,422476,49,33
2819,422479,49,32
2820,422481,48,34
2821,422482,48,35
2822,422484,49,35
2823,422487,49,34
2824,422497,50,34
2825,422498,50,35
2826,422500,51,35
2827,422503,51,34
2828,422521,50,32
2829,422522,50,33
2830,422524,51,33
2831,422527,51,32
2832,422537,48,36
2833,422538,48,37
2834,422540,49,37
2835,422543,49,36
2836,422545,48,38
2837,422546,48,39
2838,422548,49,39
2839,422551,49,38
2840,422561,50,38
2841,422562,50,39
2842,422564,51,39
2843,422567,51,38
2844,422585,50,36
2845,422586,50,37
2846,422588,51,37
2847,422591,51,36
2848,422665,52,36
2849,422666,52,37
2850,422668,53,37
2851,422671,53,36
2852,422673,52,38
2853,422674,52,39
2854,422676,53,39
2855,422679,53,38
2856,422689,54,38
2857,422690,54,39
2858,422692,55,39
2859,422695,55,38
2860,422713,54,36
2861,422714,54,37
2862,422716,55,37
2863,422719,55,36
2864,422857,52,32
2865,422858,52,33
2866,422860,53,33
2867,422863,53,32
2868,422865,52,34
2869,422866,52,35
2870,422868,53,35
2871,422871,53,34
2872,422881,54,34
2873,422882,54,35
2874,422884,55,35
2875,422887,55,34
2876,422905,54,32
2877,422906,54,33
2878,422908,55,33
2879,422911,55,32
2880,422985,48,40
2881,422986,48,41
2882,422988,49,41
2883,422991,49,40
2884,422993,48,42
2885,422994,48,43
2886,422996,49,43
2887,422999,49,42
2888,423009,50,42
2889,423010,50,43
2890,423012,51,43
2891,423015,51,42
2892,423033,50,40
2893,423034,50,41
2894,423036,51,41
2895,423039,51,40
2896,423049,48,44
2897,423050,48,45
2898,423052,49,45
2899,423055,49,44
2900,423057,48,46
2901,423058,48,47
2902,423060,49,47
2903,423063,49,46
2904,423073,50,46
2905,423074,50,47
2906,423076,51,47
2907,423079,51,46
2908,423097,50,44
2909,423098,50,45
2910,423100,51,45
2911,423103,51,44
2912,423177,52,44
2913,423178,52,45
2914,423180,53,45
2915,423183,53,44
2916,423185,52,46
2917,423186,52,47
2918,423188,53,47
2919,423191,53,46
2920,423201,54,46
2921,423202,54,47
2922,423204,55,47
2923,423207,55,46
2924,423225,54,44
2925,423226,54,45
2926,423228,55,45
2927,423231,55,44
2928,423369,52,40
2929,423370,52,41
2930,423372,53,41
2931,423375,53,40
2932,423377,52,42
2933,423378,52,43
2934,423380,53,43
2935,423383,53,42
2936,423393,54,42
2937,423394,54,43
2938,423396,55,43
2939,423399,55,42
2940,423417,54,40
2941,423418,54,41
2942,423420,55,41
2943,423423,55,40
2944,424009,56,40
2945,424010,56,41
2946,424012,57,41
2947,424015,57,40
2948,424017,56,42
2949,424018,56,43
2950,424020,57,43
2951,424023,57,42
2952,424033,58,42
2953,424034,58,43
2954,424036,59,43
2955,424039,59,42
2956,424057,58,40
2957,424058,58,41
2958,424060,59,41
2959,424063,59,40
2960,424073,56,44
2961,424074,56,45
2962,424076,57,45
2963,424079,57,44
2964,424081,56,46
2965,424082,56,47
2966,424084,57,47
2967,424087,57,46
2968,424097,58,46
2969,424098,58,47
2970,424100,59,47
2971,424103,59,46
2972,424121,58,44
2973,424122,58,45
2974,424124,59,45
2975,424127,59,44
2976,424201,60,44
2977,424202,60,45
2978,424204,61,45
2979,424207,61,44
2980,424209,60,46
2981,424210,60,47
2982,424212,61,47
2983,424215,61,46
2984,424225,62,46
2985,424226,62,47
2986,424228,63,47
2987,424231,63,46
2988,424249,62,44
2989,424250,62,45
2990,424252,63,45
2991,424255,63,44
2992,424393,60,40
2993,424394,60,41
2994,424396,61,41
2995,424399,61,40
2996,424401,60,42
2997,424402,60,43
2998,424404,61,43
2999,424407,61,42
3000,424417,62,42
3001,424418,62,43
3002,424420,63,43
3003,424423,63,42
3004,424441,62,40
3005,424442,62,41
3006,424444,63,41
3007,424447,63,40
3008,425545,56,32
3009,425546,56,33
3010,425548,57,33
3011,425551,57,32
3012,425553,56,34
3013,425554,56,35
3014,425556,57,35
3015,425559,57,34
3016,425569,58,34
3017,425570,58,35
3018,425572,59,35
3019,425575,59,34
3020,425593,58,32
3021,425594,58,33
3022,425596,59,33
3023,425599,59,32
3024,425609,56,36
3025,425610,56,37
3026,425612,57,37
3027,425615,57,36
3028,425617,56,38
3029,425618,56,39
3030,425620,57,39
3031,425623,57,38
3032,425633,58,38
3033,425634,58,39
3034,425636,59,39
3035,425639,59,38
3036,425657,58,36
3037,425658,58,37
3038,425660,59,37
3039,425663,59,36
3040,425737,60,36
3041,425738,60,37
3042,425740,61,37
3043,425743,61,36
3044,425745,60,38
3045,425746,60,39
3046,425748,61,39
3047,425751,61,38
3048,425761,62,38
3049,425762,62,39
3050,425764,63,39
3051,425767,63,38
3052,425785,62,36
3053,425786,62,37
3054,425788,63,37
3055,425791,63,36
3056,425929,60,32
3057,425930,60,33
3058,425932,61,33
3059,425935,61,32
3060,425937,60,34
3061,425938,60,35
3062,425940,61,35
3063,425943,61,34
3064,425953,62,34
3065,425954,62,35
3066,425956,63,35
3067,425959,63,34
3068,425977,62,32
3069,425978,62,33
3070,425980,63,33
3071,425983,63,32
3072,496201,32,0
3073,496202,32,1
3074,496204,33,1
3075,496207,33,0
3076,496209,32,2
3077,496210,32,3
3078,496212,33,3
3079,496215,33,2
3080,496225,34,2
3081,496226,34,3
3082,496228,35,3
3083,496231,35,2
3084,496249,34,0
3085,496250,34,1
3086,496252,35,1
3087,496255,35,0
3088,496265,32,4
3089,496266,32,5
3090,496268,33,5
3091,496271,33,4
3092,496273,32,6
3093,496274,32,7
3094,496276,33,7
3095,496279,33,6
3096,496289,34,6
3097,496290,34,7
3098,496292,35,7
3099,496295,35,6
3100,496313,34,4
3101,496314,34,5
3102,496316,35,5
3103,496319,35,4
3104,496393,36,4
3105,496394,36,5
3106,496396,37,5
3107,496399,37,4
3108,496401,36,6
3109,496402,36,7
3110,496404,37,7
3111,496407,37,6
3112,496417,38,6
3113,496418,38,7
3114,496420,39,7
3115,496423,39,6
3116,496441,38,4
3117,496442,38,5
3118,496444,39,5
3119,496447,39,4
3120,496585,36,0
3121,496586,36,1
3122,496588,37,1
3123,496591,37,0
3124,496593,36,2
3125,496594,36,3
3126,496596,37,3
3127,496599,37,2
3128,496609,38,2
3129,496610,38,3
3130,496612,39,3
3131,496615,39,2
3132,496633,38,0
3133,496634,38,1
3134,496636,39,1
3135,496639,39,0
3136,496713,32,8
3137,496714,32,9
3138,496716,33,9
3139,496719,33,8
3140,496721,32,10
3141,496722,32,11
3142,496724,33,11
3143,496727,33,10
3144,496737,34,10
3145,496738,34,11
3146,496740,35,11
3147,496743,35,10
3148,496761,34,8
3149,496762,34,9
3150,496764,35,9
3151,496767,35,8
3152,496777,32,12
3153,496778,32,13
3154,496780,33,13
3155,496783,33,12
3156,496785,32,14
3157,496786,32,15
3158,496788,33,15
3159,496791,33,14
3160,496801,34,14
3161,496802,34,15
3162,496804,35,15
3163,496807,35,14
3164,496825,34,12
3165,496826,34,13
3166,496828,35,13
3167,496831,35,12
3168,496905,36,12
3169,496906,36,13
3170,496908,37,13
3171,496911,37,12
3172,496913,36,14
3173,496914,36,15
3174,496916,37,15
3175,496919,37,14
3176,496929,38,14
3177,496930,38,15
3178,496932,39,15
3179,496935,39,14
3180,496953,38,12
3181,496954,38,13
3182,496956,39,13
3183,496959,39,12
3184,497097,36,8
3185,497098,36,9
3186,497100,37,9
3187,497103,37,8
3188,497105,36,10
3189,497106,36,11
3190,497108,37,11
3191,497111,37,10
3192,497121,38,10
3193,497122,38,11
3194,497124,39,11
3195,497127,39,10
3196,497145,38,8
3197,497146,38,9
3198,497148,39,9
3199,497151,39,8
3200,497737,40,8
3201,497738,40,9
3202,497740,41,9
3203,497743,41,8
3204,497745,40,10
3205,497746,40,11
3206,497748,41,11
3207,497751,41,10
3208,497761,42,10
3209,497762,42,11
3210,497764,43,11
3211,497767,43,10
3212,497785,42,8
3213,497786,42,9
3214,497788,43,9
3215,497791,43,8
3216,497801,40,12
3217,497802,40,13
3218,497804,41,13
3219,497807,41,12
3220,497809,40,14
3221,497810,40,15
3222,497812,41,15
3223,497815,41,14
3224,497825,42,14
3225,497826,42,15
3226,497828,43,15
3227,497831,43,14
3228,497849,42,12
3229,497850,42,13
3230,497852,43,13
3231,497855,43,12
3232,497929,44,12
3233,497930,44,13
3234,497932,45,13
3235,497935,45,12
3236,497937,44,14
3237,497938,44,15
3238,497940,45,15
3239,497943,45,14
3240,497953,46,14
3241,497954,46,15
3242,497956,47,15
3243,497959,47,14
3244,497977,46,12
3245,497978,46,13
3246,497980,47,13
3247,497983,47,12
3248,498121,44,8
3249,498122,44,9
3250,498124,45,9
3251,498127,45,8
3252,498129,44,10
3253,498130,44,11
3254,498132,45,11
3255,498135,45,10
3256,498145,46,10
3257,498146,46,11
3258,498148,47,11
3259,498151,47,10
3260,498169,46,8
3261,498170,46,9
3262,498172,47,9
3263,498175,47,8
3264,499273,40,0
3265,499274,40,1
3266,499276,41,1
3267,499279,41,0
3268,499281,40,2
3269,499282,40,3
3270,499284,41,3
3271,499287,41,2
3272,499297,42,2
3273,499298,42,3
3274,499300,43,3
3275,499303,43,2
3276,499321,42,0
3277,499322,42,1
3278,499324,43,1
3279,499327,43,0
3280,499337,40,4
3281,499338,40,5
3282,499340,41,5
3283,499343,41,4
3284,499345,40,6
3285,499346,40,7
3286,499348,41,7
3287,499351,41,6
3288,499361,42,6
3289,499362,42,7
3290,499364,43,7
3291,499367,43,6
3292,499385,42,4
3293,499386,42,5
3294,499388,43,5
3295,499391,43,4
3296,499465,44,4
3297,499466,44,5
3298,499468,45,5
3299,499471,45,4
3300,499473,44,6
3301,499474,44,7
3302,499476,45,7
3303,499479,45,6
3304,499489,46,6
3305,499490,46,7
3306,499492,47,7
3307,499495,47,6
3308,499513,46,4
3309,499514,46,5
3310,499516,47,5
3311,499519,47,4
3312,499657,44,0
3313,499658,44,1
3314,499660,45,1
3315,499663,45,0
3316,499665,44,2
3317,499666,44,3
3318,499668,45,3
3319,499671,45,2
3320,499681,46,2
3321,499682,46,3
3322,499684,47,3
3323,499687,47,2
3324,499705,46,0
3325,499706,46,1
3326,499708,47,1
3327,499711,47,0
3328,500297,32,16
3329,500298,32,17
3330,500300,33,17
3331,500303,33,16
3332,500305,32,18
3333,500306,32,19
3334,500308,33,19
3335,500311,33,18
3336,500321,34,18
3337,500322,34,19
3338,500324,35,19
3339,500327,35,18
3340,500345,34,16
3341,500346,34,17
3342,500348,35,17
3343,500351,35,16
3344,500361,32,20
3345,500362,32,21
3346,500364,33,21
3347,500367,33,20
3348,500369,32,22
3349,500370,32,23
3350,500372,33,23
3351,500375,33,22
3352,500385,34,22
3353,500386,34,23
3354,500388,35,23
3355,500391,35,22
3356,500409,34,20
3357,500410,34,21
3358,500412,35,21
3359,500415,35,20
3360,500489,36,20
3361,500490,36,21
3362,500492,37,21
3363,500495,37,20
3364,500497,36,22
3365,500498,36,23
3366,500500,37,23
3367,500503,37,22
3368,500513,38,22
3369,500514,38,23
3370,500516,39,23
3371,500519,39,22
3372,500537,38,20
3373,500538,38,21
3374,500540,39,21
3375,500543,39,20
3376,500681,36,16
3377,500682,36,17
3378,500684,37,17
3379,500687,37,16
3380,500689,36,18
3381,500690,36,19
3382,500692,37,19
3383,500695,37,18
3384,500705,38,18
3385,500706,38,19
3386,500708,39,19
3387,500711,39,18
3388,500729,38,16
3389,500730,38,17
3390,500732,39,17
3391,500735,39,16
3392,500809,32,24
3393,500810,32,25
3394,500812,33,25
3395,500815,33,24
3396,500817,32,26
3397,500818,32,27
3398,500820,33,27
3399,500823,33,26
3400,500833,34,26
3401,500834,34,27
3402,500836,35,27
3403,500839,35,26
3404,500857,34,24
3405,500858,34,25
3406,500860,35,25
3407,500863,35,24
3408,500873,32,28
3409,500874,32,29
3410,500876,33,29
3411,500879,33,28
3412,500881,32,30
3413,500882,32,31
3414,500884,33,31
3415,500887,33,30
3416,500897,34,30
3417,500898,34,31
3418,500900,35,31
3419,500903,35,30
3420,500921,34,28
3421,500922,34,29
3422,500924,35,29
3423,500927,35,28
3424,501001,36,28
3425,501002,36,29
3426,501004,37,29
3427,501007,37,28
3428,501009,36,30
3429,501010,36,31
3430,501012,37,31
3431,501015,37,30
3432,501025,38,30
3433,501026,38,31
3434,501028,39,31
3435,501031,39,30
3436,501049,38,28
3437,501050,38,29
3438,501052,39,29
3439,501055,39,28
3440,501193,36,24
3441,501194,36,25
3442,501196,37,25
3443,501199,37,24
3444,501201,36,26
3445,501202,36,27
3446,501204,37,27
3447,501207,37,26
3448,501217,38,26
3449,501218,38,27
3450,501220,39,27
3451,501223,39,26
3452,501241,38,24
3453,501242,38,25
3454,501244,39,25
3455,501247,39,24
3456,501833,40,24
3457,501834,40,25
3458,501836,41,25
3459,501839,41,24
3460,501841,40,26
3461,501842,40,27
3462,501844,41,27
3463,501847,41,26
3464,501857,42,26
3465,501858,42,27
3466,501860,43,27
3467,501863,43,26
3468,501881,42,24
3469,501882,42,25
3470,501884,43,25
3471,501887,43,24
3472,501897,40,28
3473,501898,40,29
3474,501900,41,29
3475,501903,41,28
3476,501905,40,30
3477,501906,40,31
3478,501908,41,31
3479,501911,41,30
3480,501921,42,30
3481,501922,42,31
3482,501924,43,31
3483,501927,43,30
3484,501945,42,28
3485,501946,42,29
3486,501948,43,29
3487,501951,43,28
3488,502025,44,28
3489,502026,44,29
3490,502028,45,29
3491,502031,45,28
3492,502033,44,30
3493,502034,44,31
3494,502036,45,31
3495,502039,45,30
3496,502049,46,30
3497,502050,46,31
3498,502052,47,31
3499,502055,47,30
3500,502073,46,28
3501,502074,46,29
3502,502076,47,29
3503,502079,47,28
3504,502217,44,24
3505,502218,44,25
3506,502220,45,25
3507,502223,45,24
3508,502225,44,26
3509,502226,44,27
3510,502228,45,27
3511,502231,45,26
3512,502241,46,26
3513,502242,46,27
3514,502244,47,27
3515,502247,47,26
3516,502265,46,24
3517,502266,46,25
3518,502268,47,25
3519,502271,47,24
3520,503369,40,16
3521,503370,40,17
3522,503372,41,17
3523,503375,41,16
3524,503377,40,18
3525,503378,40,19
3526,503380,41,19
3527,503383,41,18
3528,503393,42,18
3529,503394,42,19
3530,503396,43,19
3531,503399,43,18
3532,503417,42,16
3533,503418,42,17
3534,503420,43,17
3535,503423,43,16
3536,503433,40,20
3537,503434,40,21
3538,503436,41,21
3539,503439,41,20
3540,503441,40,22
3541,503442,40,23
3542,503444,41,23
3543,503447,41,22
3544,503457,42,22
3545,503458,42,23
3546,503460,43,23
3547,503463,43,22
3548,503481,42,20
3549,503482,42,21
3550,503484,43,21
3551,503487,43,20
3552,503561,44,20
3553,503562,44,21
3554,503564,45,21
3555,503567,45,20
3556,503569,44,22
3557,503570,44,23
3558,503572,45,23
3559,503575,45,22
3560,503585,46,22
3561,503586,46,23
3562,503588,47,23
3563,503591,47,22
3564,503609,46,20
3565,503610,46,21
3566,503612,47,21
3567,503615,47,20
3568,503753,44,16
3569,503754,44,17
3570,503756,45,17
3571,503759,45,16
3572,503761,44,18
3573,503762,44,19
3574,503764,45,19
3575,503767,45,18
3576,503777,46,18
3577,503778,46,19
3578,503780,47,19
3579,503783,47,18
3580,503801,46,16
3581,503802,46,17
3582,503804,47,17
3583,503807,47,16
3584,508489,48,16
3585,508490,48,17
3586,508492,49,17
3587,508495,49,16
3588,508497,48,18
3589,508498,48,19
3590,508500,49,19
3591,508503,49,18
3592,508513,50,18
3593,508514,50,19
3594,508516,51,19
3595,508519,51,18
3596,508537,50,16
3597,508538,50,17
3598,508540,51,17
3599,508543,51,16
3600,508553,48,20
3601,508554,48,21
3602,508556,49,21
3603,508559,49,20
3604,508561,48,22
3605,508562,48,23
3606,508564,49,23
3607,508567,49,22
3608,508577,50,22
3609,508578,50,23
3610,508580,51,23
3611,508583,51,22
3612,508601,50,20
3613,508602,50,21
3614,508604,51,21
3615,508607,51,20
3616,508681,52,20
3617,508682,52,21
3618,508684,53,21
3619,508687,53,20
3620,508689,52,22
3621,508690,52,23
3622,508692,53,23
3623,508695,53,22
3624,508705,54,22
3625,508706,54,23
3626,508708,55,23
3627,508711,55,22
3628,508729,54,20
3629,508730,54,21
3630,508732,55,21
3631,508735,55,20
3632,508873,52,16
3633,508874,52,17
3634,508876,53,17
3635,508879,53,16
3636,508881,52,18
3637,508882,52,19
3638,508884,53,19
3639,508887,53,18
3640,508897,54,18
3641,508898,54,19
3642,508900,55,19
3643,508903,55,18
3644,508921,54,16
3645,508922,54,17
3646,508924,55,17
3647,508927,55,16
3648,509001,48,24
3649,509002,48,25
3650,509004,49,25
3651,509007,49,24
3652,509009,48,26
3653,509010,48,27
3654,509012,49,27
3655,509015,49,26
3656,509025,50,26
3657,509026,50,27
3658,509028,51,27
3659,509031,51,26
3660,509049,50,24
3661,509050,50,25
3662,509052,51,25
3663,509055,51,24
3664,509065,48,28
3665,509066,48,29
3666,509068,49,29
3667,509071,49,28
3668,509073,48,30
3669,509074,48,31
3670,509076,49,31
3671,509079,49,30
3672,509089,50,30
3673,509090,50,31
3674,509092,51,31
3675,509095,51,30
3676,509113,50,28
3677,509114,50,29
3678,509116,51,29
3679,509119,51,28
3680,509193,52,28
3681,509194,52,29
3682,509196,53,29
3683,509199,53,28
3684,509201,52,30
3685,509202,52,31
3686,509204,53,31
3687,509207,53,30
3688,509217,54,30
3689,509218,54,31
3690,509220,55,31
3691,509223,55,30
3692,509241,54,28
3693,509242,54,29
3694,509244,55,29
3695,509247,55,28
3696,509385,52,24
3697,509386,52,25
3698,509388,53,25
3699,509391,53,24
3700,509393,52,26
3701,509394,52,27
3702,509396,53,27
3703,509399,53,26
3704,509409,54,26
3705,509410,54,27
3706,509412,55,27
3707,509415,55,26
3708,509433,54,24
3709,509434,54,25
3710,509436,55,25
3711,509439,55,24
3712,510025,56,24
3713,510026,56,25
3714,510028,57,25
3715,510031,57,24
3716,510033,56,26
3717,510034,56,27
3718,510036,57,27
3719,510039,57,26
3720,510049,58,26
3721,510050,58,27
3722,510052,59,27
3723,510055,59,26
3724,510073,58,24
3725,510074,58,25
3726,510076,59,25
3727,510079,59,24
3728,510089,56,28
3729,510090,56,29
3730,510092,57,29
3731,510095,57,28
3732,510097,56,30
3733,510098,56,31
3734,510100,57,31
3735,510103,57,30
3736,510113,58,30
3737,510114,58,31
3738,510116,59,31
3739,510119,59,30
3740,510137,58,28
3741,510138,58,29
3742,510140,59,29
3743,510143,59,28
3744,510217,60,28
3745,510218,60,29
3746,510220,61,29
3747,510223,61,28
3748,510225,60,30
3749,510226,60,31
3750,510228,61,31
3751,510231,61,30
3752,510241,62,30
3753,510242,62,31
3754,510244,63,31
3755,510247,63,30
3756,510265,62,28
3757,510266,62,29
3758,510268,63,29
3759,510271,63,28
3760,510409,60,24
3761,510410,60,25
3762,510412,61,25
3763,510415,61,24
3764,510417,60,26
3765,510418,60,27
3766,510420,61,27
3767,510423,61,26
3768,510433,62,26
3769,510434,62,27
3770,510436,63,27
3771,510439,63,26
3772,510457,62,24
3773,510458,62,25
3774,510460,63,25
3775,510463,63,24
3776,511561,56,16
3777,511562,56,17
3778,511564,57,17
3779,511567,57,16
3780,511569,56,18
3781,511570,56,19
3782,511572,57,19
3783,511575,57,18
3784,511585,58,18
3785,511586,58,19
3786,511588,59,19
3787,511591,59,18
3788,511609,58,16
3789,511610,58,17
3790,511612,59,17
3791,511615,59,16
3792,511625,56,20
3793,511626,56,21
3794,511628,57,21
3795,511631,57,20
3796,511633,56,22
3797,511634,56,23
3798,511636,57,23
3799,511639,57,22
3800,511649,58,22
3801,511650,58,23
3802,511652,59,23
3803,511655,59,22
3804,511673,58,20
3805,511674,58,21
3806,511676,59,21
3807,511679,59,20
3808,511753,60,20
3809,511754,60,21
3810,511756,61,21
3811,511759,61,20
3812,511761,60,22
3813,511762,60,23
3814,511764,61,23
3815,511767,61,22
3816,511777,62,22
3817,511778,62,23
3818,511780,63,23
3819,511783,63,22
3820,511801,62,20
3821,511802,62,21
3822,511804,63,21
3823,511807,63,20
3824,511945,60,16
3825,511946,60,17
3826,511948,61,17
3827,511951,61,16
3828,511953,60,18
3829,511954,60,19
3830,511956,61,19
3831,511959,61,18
3832,511969,62,18
3833,511970,62,19
3834,511972,63,19
3835,511975,63,18
3836,511993,62,16
3837,511994,62,17
3838,511996,63,17
3839,511999,63,16
3840,520777,48,0
3841,520778,48,1
3842,520780,49,1
3843,520783,49,0
3844,520785,48,2
3845,520786,48,3
3846,520788,49,3
3847,520791,49,2
3848,520801,50,2
3849,520802,50,3
3850,520804,51,3
3851,520807,51,2
3852,520825,50,0
3853,520826,50,1
3854,520828,51,1
3855,520831,51,0
3856,520841,48,4
3857,520842,48,5
3858,520844,49,5
3859,520847,49,4
3860,520849,48,6
3861,520850,48,7
3862,520852,49,7
3863,520855,49,6
3864,520865,50,6
3865,520866,50,7
3866,520868,51,7
3867,520871,51,6
3868,520889,50,4
3869,520890,50,5
3870,520892,51,5
3871,520895,51,4
3872,520969,52,4
3873,520970,52,5
3874,520972,53,5
3875,520975,53,4
3876,520977,52,6
3877,520978,52,7
3878,520980,53,7
3879,520983,53,6
3880,520993,54,6
3881,520994,54,7
3882,520996,55,7
3883,520999,55,6
3884,521017,54,4
3885,521018,54,5
3886,521020,55,5
3887,521023,55,4
3888,521161,52,0
3889,521162,52,1
3890,521164,53,1
3891,521167,53,0
3892,521169,52,2
3893,521170,52,3
3894,521172,53,3
3895,521175,53,2
3896,521185,54,2
3897,521186,54,3
3898,521188,55,3
3899,521191,55,2
3900,521209,54,0
3901,521210,54,1
3902,521212,55,1
3903,521215,55,0
3904,521289,48,8
3905,521290,48,9
3906,521292,49,9
3907,521295,49,8
3908,521297,48,10
3909,521298,48,11
3910,521300,49,11
3911,521303,49,10
3912,521313,50,10
3913,521314,50,11
3914,521316,51,11
3915,521319,51,10
3916,521337,50,8
3917,521338,50,9
3918,521340,51,9
3919,521343,51,8
3920,521353,48,12
3921,521354,48,13
3922,521356,49,13
3923,521359,49,12
3924,521361,48,14
3925,521362,48,15
3926,521364,49,15
3927,521367,49,14
3928,521377,50,14
3929,521378,50,15
3930,521380,51,15
3931,521383,51,14
3932,521401,50,12
3933,521402,50,13
3934,521404,51,13
3935,521407,51,12
3936,521481,52,12
3937,521482,52,13
3938,521484,53,13
3939,521487,53,12
3940,521489,52,14
3941,521490,52,15
3942,521492,53,15
3943,521495,53,14
3944,521505,54,14
3945,521506,54,15
3946,521508,55,15
3947,521511,55,14
3948,521529,54,12
3949,521530,54,13
3950,521532,55,13
3951,521535,55,12
3952,521673,52,8
3953,521674,52,9
3954,521676,53,9
3955,521679,53,8
3956,521681,52,10
3957,521682,52,11
3958,521684,53,11
3959,521687,53,10
3960,521697,54,10
3961,521698,54,11
3962,521700,55,11
3963,521703,55,10
3964,521721,54,8
3965,521722,54,9
3966,521724,55,9
3967,521727,55,8
3968,522313,56,8
3969,522314,56,9
3970,522316,57,9
3971,522319,57,8
3972,522321,56,10
3973,522322,56,11
3974,522324,57,11
3975,522327,57,10
3976,522337,58,10
3977,522338,58,11
3978,522340,59,11
3979,522343,59,10
3980,522361,58,8
3981,522362,58,9
3982,522364,59,9
3983,522367,59,8
3984,522377,56,12
3985,522378,56,13
3986,522380,57,13
3987,522383,57,12
3988,522385,56,14
3989,522386,56,15
3990,522388,57,15
3991,522391,57,14
3992,522401,58,14
3993,522402,58,15
3994,522404,59,15
3995,522407,59,14
3996,522425,58,12
3997,522426,58,13
3998,522428,59,13
3999,522431,59,12
4000,522505,60,12
4001,522506,60,13
4002,522508,61,13
4003,522511,61,12
4004,522513,60,14
4005,522514,60,15
4006,522516,61,15
4007,522519,61,14
4008,522529,62,14
4009,522530,62,15
4010,522532,63,15
4011,522535,63,14
4012,522553,62,12
4013,522554,62,13
4014,522556,63,13
4015,522559,63,12
4016,522697,60,8
4017,522698,60,9
4018,522700,61,9
4019,522703,61,8
4020,522705,60,10
4021,522706,60,11
4022,522708,61,11
4023,522711,61,10
4024,522721,62,10
4025,522722,62,11
4026,522724,63,11
4027,522727,63,10
4028,522745,62,8
4029,522746,62,9
4030,522748,63,9
4031,522751,63,8
4032,523849,56,0
4033,523850,56,1
4034,523852,57,1
4035,523855,57,0
4036,523857,56,2
4037,523858,56,3
4038,523860,57,3
4039,523863,57,2
4040,523873,58,2
4041,523874,58,3
4042,523876,59,3
4043,523879,59,2
4044,523897,58,0
4045,523898,58,1
4046,523900,59,1
4047,523903,59,0
4048,523913,56,4
4049,523914,56,5
4050,523916,57,5
4051,523919,57,4
4052,523921,56,6
4053,523922,56,7
4054,523924,57,7
4055,523927,57,6
4056,523937,58,6
4057,523938,58,7
4058,523940,59,7
4059,523943,59,6
4060,523961,58,4
4061,523962,58,5
4062,523964,59,5
4063,523967,59,4
4064,524041,60,4
4065,524042,60,5
4066,524044,61,5
