index,floretion,x_coord,y_coord,oct
13723,4008103,75,62,17224247
13724,4008121,74,60,17224271
13725,4008122,74,61,17224272
13726,4008124,75,61,17224274
13727,4008127,75,60,17224277
13728,4008201,76,60,17224411
13729,4008202,76,61,17224412
13730,4008204,77,61,17224414
13731,4008207,77,60,17224417
13732,4008209,76,62,17224421
13733,4008210,76,63,17224422
13734,4008212,77,63,17224424
13735,4008215,77,62,17224427
13736,4008225,78,62,17224441
13737,4008226,78,63,17224442
13738,4008228,79,63,17224444
13739,4008231,79,62,17224447
13740,4008249,78,60,17224471
13741,4008250,78,61,17224472
13742,4008252,79,61,17224474
13743,4008255,79,60,17224477
13744,4008393,76,56,17224711
13745,4008394,76,57,17224712
13746,4008396,77,57,17224714
13747,4008399,77,56,17224717
13748,4008401,76,58,17224721
13749,4008402,76,59,17224722
13750,4008404,77,59,17224724
13751,4008407,77,58,17224727
13752,4008417,78,58,17224741
13753,4008418,78,59,17224742
13754,4008420,79,59,17224744
13755,4008423,79,58,17224747
13756,4008441,78,56,17224771
13757,4008442,78,57,17224772
13758,4008444,79,57,17224774
13759,4008447,79,56,17224777
13760,4009545,72,48,17227111
13761,4009546,72,49,17227112
13762,4009548,73,49,17227114
13763,4009551,73,48,17227117
13764,4009553,72,50,17227121
13765,4009554,72,51,17227122
13766,4009556,73,51,17227124
13767,4009559,73,50,17227127
13768,4009569,74,50,17227141
13769,4009570,74,51,17227142
13770,4009572,75,51,17227144
13771,4009575,75,50,17227147
13772,4009593,74,48,17227171
13773,4009594,74,49,17227172
13774,4009596,75,49,17227174
13775,4009599,75,48,17227177
13776,4009609,72,52,17227211
13777,4009610,72,53,17227212
13778,4009612,73,53,17227214
13779,4009615,73,52,17227217
13780,4009617,72,54,17227221
13781,4009618,72,55,17227222
13782,4009620,73,55,17227224
13783,4009623,73,54,17227227
13784,4009633,74,54,17227241
13785,4009634,74,55,17227242
13786,4009636,75,55,17227244
13787,4009639,75,54,17227247
13788,4009657,74,52,17227271
13789,4009658,74,53,17227272
13790,4009660,75,53,17227274
13791,4009663,75,52,17227277
13792,4009737,76,52,17227411
13793,4009738,76,53,17227412
13794,4009740,77,53,17227414
13795,4009743,77,52,17227417
13796,4009745,76,54,17227421
13797,4009746,76,55,17227422
13798,4009748,77,55,17227424
13799,4009751,77,54,17227427
13800,4009761,78,54,17227441
13801,4009762,78,55,17227442
13802,4009764,79,55,17227444
13803,4009767,79,54,17227447
13804,4009785,78,52,17227471
13805,4009786,78,53,17227472
13806,4009788,79,53,17227474
13807,4009791,79,52,17227477
13808,4009929,76,48,17227711
13809,4009930,76,49,17227712
13810,4009932,77,49,17227714
13811,4009935,77,48,17227717
13812,4009937,76,50,17227721
13813,4009938,76,51,17227722
13814,4009940,77,51,17227724
13815,4009943,77,50,17227727
13816,4009953,78,50,17227741
13817,4009954,78,51,17227742
13818,4009956,79,51,17227744
13819,4009959,79,50,17227747
13820,4009977,78,48,17227771
13821,4009978,78,49,17227772
13822,4009980,79,49,17227774
13823,4009983,79,48,17227777
13824,4014665,80,48,17241111
13825,4014666,80,49,17241112
13826,4014668,81,49,17241114
13827,4014671,81,48,17241117
13828,4014673,80,50,17241121
13829,4014674,80,51,17241122
13830,4014676,81,51,17241124
13831,4014679,81,50,17241127
13832,4014689,82,50,17241141
13833,4014690,82,51,17241142
13834,4014692,83,51,17241144
13835,4014695,83,50,17241147
13836,4014713,82,48,17241171
13837,4014714,82,49,17241172
13838,4014716,83,49,17241174
13839,4014719,83,48,17241177
13840,4014729,80,52,17241211
13841,4014730,80,53,17241212
13842,4014732,81,53,17241214
13843,4014735,81,52,17241217
13844,4014737,80,54,17241221
13845,4014738,80,55,17241222
13846,4014740,81,55,17241224
13847,4014743,81,54,17241227
13848,4014753,82,54,17241241
13849,4014754,82,55,17241242
13850,4014756,83,55,17241244
13851,4014759,83,54,17241247
13852,4014777,82,52,17241271
13853,4014778,82,53,17241272
13854,4014780,83,53,17241274
13855,4014783,83,52,17241277
13856,4014857,84,52,17241411
13857,4014858,84,53,17241412
13858,4014860,85,53,17241414
13859,4014863,85,52,17241417
13860,4014865,84,54,17241421
13861,4014866,84,55,17241422
13862,4014868,85,55,17241424
13863,4014871,85,54,17241427
13864,4014881,86,54,17241441
13865,4014882,86,55,17241442
13866,4014884,87,55,17241444
13867,4014887,87,54,17241447
13868,4014905,86,52,17241471
13869,4014906,86,53,17241472
13870,4014908,87,53,17241474
13871,4014911,87,52,17241477
13872,4015049,84,48,17241711
13873,4015050,84,49,17241712
13874,4015052,85,49,17241714
13875,4015055,85,48,17241717
13876,4015057,84,50,17241721
13877,4015058,84,51,17241722
13878,4015060,85,51,17241724
13879,4015063,85,50,17241727
13880,4015073,86,50,17241741
13881,4015074,86,51,17241742
13882,4015076,87,51,17241744
13883,4015079,87,50,17241747
13884,4015097,86,48,17241771
13885,4015098,86,49,17241772
13886,4015100,87,49,17241774
13887,4015103,87,48,17241777
13888,4015177,80,56,17242111
13889,4015178,80,57,17242112
13890,4015180,81,57,17242114
13891,4015183,81,56,17242117
13892,4015185,80,58,17242121
13893,4015186,80,59,17242122
13894,4015188,81,59,17242124
13895,4015191,81,58,17242127
13896,4015201,82,58,17242141
13897,4015202,82,59,17242142
13898,4015204,83,59,17242144
13899,4015207,83,58,17242147
13900,4015225,82,56,17242171
13901,4015226,82,57,17242172
13902,4015228,83,57,17242174
13903,4015231,83,56,17242177
13904,4015241,80,60,17242211
13905,4015242,80,61,17242212
13906,4015244,81,61,17242214
13907,4015247,81,60,17242217
13908,4015249,80,62,17242221
13909,4015250,80,63,17242222
13910,4015252,81,63,17242224
13911,4015255,81,62,17242227
13912,4015265,82,62,17242241
13913,4015266,82,63,17242242
13914,4015268,83,63,17242244
13915,4015271,83,62,17242247
13916,4015289,82,60,17242271
13917,4015290,82,61,17242272
13918,4015292,83,61,17242274
13919,4015295,83,60,17242277
13920,4015369,84,60,17242411
13921,4015370,84,61,17242412
13922,4015372,85,61,17242414
13923,4015375,85,60,17242417
13924,4015377,84,62,17242421
13925,4015378,84,63,17242422
13926,4015380,85,63,17242424
13927,4015383,85,62,17242427
13928,4015393,86,62,17242441
13929,4015394,86,63,17242442
13930,4015396,87,63,17242444
13931,4015399,87,62,17242447
13932,4015417,86,60,17242471
13933,4015418,86,61,17242472
13934,4015420,87,61,17242474
13935,4015423,87,60,17242477
13936,4015561,84,56,17242711
13937,4015562,84,57,17242712
13938,4015564,85,57,17242714
13939,4015567,85,56,17242717
13940,4015569,84,58,17242721
13941,4015570,84,59,17242722
13942,4015572,85,59,17242724
13943,4015575,85,58,17242727
13944,4015585,86,58,17242741
13945,4015586,86,59,17242742
13946,4015588,87,59,17242744
13947,4015591,87,58,17242747
13948,4015609,86,56,17242771
13949,4015610,86,57,17242772
13950,4015612,87,57,17242774
13951,4015615,87,56,17242777
13952,4016201,88,56,17244111
13953,4016202,88,57,17244112
13954,4016204,89,57,17244114
13955,4016207,89,56,17244117
13956,4016209,88,58,17244121
13957,4016210,88,59,17244122
13958,4016212,89,59,17244124
13959,4016215,89,58,17244127
13960,4016225,90,58,17244141
13961,4016226,90,59,17244142
13962,4016228,91,59,17244144
13963,4016231,91,58,17244147
13964,4016249,90,56,17244171
13965,4016250,90,57,17244172
13966,4016252,91,57,17244174
13967,4016255,91,56,17244177
13968,4016265,88,60,17244211
13969,4016266,88,61,17244212
13970,4016268,89,61,17244214
13971,4016271,89,60,17244217
13972,4016273,88,62,17244221
13973,4016274,88,63,17244222
13974,4016276,89,63,17244224
13975,4016279,89,62,17244227
13976,4016289,90,62,17244241
13977,4016290,90,63,17244242
13978,4016292,91,63,17244244
13979,4016295,91,62,17244247
13980,4016313,90,60,17244271
13981,4016314,90,61,17244272
13982,4016316,91,61,17244274
13983,4016319,91,60,17244277
13984,4016393,92,60,17244411
13985,4016394,92,61,17244412
13986,4016396,93,61,17244414
13987,4016399,93,60,17244417
13988,4016401,92,62,17244421
13989,4016402,92,63,17244422
13990,4016404,93,63,17244424
13991,4016407,93,62,17244427
13992,4016417,94,62,17244441
13993,4016418,94,63,17244442
13994,4016420,95,63,17244444
13995,4016423,95,62,17244447
13996,4016441,94,60,17244471
13997,4016442,94,61,17244472
13998,4016444,95,61,17244474
13999,4016447,95,60,17244477
14000,4016585,92,56,17244711
14001,4016586,92,57,17244712
14002,4016588,93,57,17244714
14003,4016591,93,56,17244717
14004,4016593,92,58,17244721
14005,4016594,92,59,17244722
14006,4016596,93,59,17244724
14007,4016599,93,58,17244727
14008,4016609,94,58,17244741
14009,4016610,94,59,17244742
14010,4016612,95,59,17244744
14011,4016615,95,58,17244747
14012,4016633,94,56,17244771
14013,4016634,94,57,17244772
14014,4016636,95,57,17244774
14015,4016639,95,56,17244777
14016,4017737,88,48,17247111
14017,4017738,88,49,17247112
14018,4017740,89,49,17247114
14019,4017743,89,48,17247117
14020,4017745,88,50,17247121
14021,4017746,88,51,17247122
14022,4017748,89,51,17247124
14023,4017751,89,50,17247127
14024,4017761,90,50,17247141
14025,4017762,90,51,17247142
14026,4017764,91,51,17247144
14027,4017767,91,50,17247147
14028,4017785,90,48,17247171
14029,4017786,90,49,17247172
14030,4017788,91,49,17247174
14031,4017791,91,48,17247177
14032,4017801,88,52,17247211
14033,4017802,88,53,17247212
14034,4017804,89,53,17247214
14035,4017807,89,52,17247217
14036,4017809,88,54,17247221
14037,4017810,88,55,17247222
14038,4017812,89,55,17247224
14039,4017815,89,54,17247227
14040,4017825,90,54,17247241
14041,4017826,90,55,17247242
14042,4017828,91,55,17247244
14043,4017831,91,54,17247247
14044,4017849,90,52,17247271
14045,4017850,90,53,17247272
14046,4017852,91,53,17247274
14047,4017855,91,52,17247277
14048,4017929,92,52,17247411
14049,4017930,92,53,17247412
14050,4017932,93,53,17247414
14051,4017935,93,52,17247417
14052,4017937,92,54,17247421
14053,4017938,92,55,17247422
14054,4017940,93,55,17247424
14055,4017943,93,54,17247427
14056,4017953,94,54,17247441
14057,4017954,94,55,17247442
14058,4017956,95,55,17247444
14059,4017959,95,54,17247447
14060,4017977,94,52,17247471
14061,4017978,94,53,17247472
14062,4017980,95,53,17247474
14063,4017983,95,52,17247477
14064,4018121,92,48,17247711
14065,4018122,92,49,17247712
14066,4018124,93,49,17247714
14067,4018127,93,48,17247717
14068,4018129,92,50,17247721
14069,4018130,92,51,17247722
14070,4018132,93,51,17247724
14071,4018135,93,50,17247727
14072,4018145,94,50,17247741
14073,4018146,94,51,17247742
14074,4018148,95,51,17247744
14075,4018151,95,50,17247747
14076,4018169,94,48,17247771
14077,4018170,94,49,17247772
14078,4018172,95,49,17247774
14079,4018175,95,48,17247777
14080,4026953,80,32,17271111
14081,4026954,80,33,17271112
14082,4026956,81,33,17271114
14083,4026959,81,32,17271117
14084,4026961,80,34,17271121
14085,4026962,80,35,17271122
14086,4026964,81,35,17271124
14087,4026967,81,34,17271127
14088,4026977,82,34,17271141
14089,4026978,82,35,17271142
14090,4026980,83,35,17271144
14091,4026983,83,34,17271147
14092,4027001,82,32,17271171
14093,4027002,82,33,17271172
14094,4027004,83,33,17271174
14095,4027007,83,32,17271177
14096,4027017,80,36,17271211
14097,4027018,80,37,17271212
14098,4027020,81,37,17271214
14099,4027023,81,36,17271217
14100,4027025,80,38,17271221
14101,4027026,80,39,17271222
14102,4027028,81,39,17271224
14103,4027031,81,38,17271227
14104,4027041,82,38,17271241
14105,4027042,82,39,17271242
14106,4027044,83,39,17271244
14107,4027047,83,38,17271247
14108,4027065,82,36,17271271
14109,4027066,82,37,17271272
14110,4027068,83,37,17271274
14111,4027071,83,36,17271277
14112,4027145,84,36,17271411
14113,4027146,84,37,17271412
14114,4027148,85,37,17271414
14115,4027151,85,36,17271417
14116,4027153,84,38,17271421
14117,4027154,84,39,17271422
14118,4027156,85,39,17271424
14119,4027159,85,38,17271427
14120,4027169,86,38,17271441
14121,4027170,86,39,17271442
14122,4027172,87,39,17271444
14123,4027175,87,38,17271447
14124,4027193,86,36,17271471
14125,4027194,86,37,17271472
14126,4027196,87,37,17271474
14127,4027199,87,36,17271477
14128,4027337,84,32,17271711
14129,4027338,84,33,17271712
14130,4027340,85,33,17271714
14131,4027343,85,32,17271717
14132,4027345,84,34,17271721
14133,4027346,84,35,17271722
14134,4027348,85,35,17271724
14135,4027351,85,34,17271727
14136,4027361,86,34,17271741
14137,4027362,86,35,17271742
14138,4027364,87,35,17271744
14139,4027367,87,34,17271747
14140,4027385,86,32,17271771
14141,4027386,86,33,17271772
14142,4027388,87,33,17271774
14143,4027391,87,32,17271777
14144,4027465,80,40,17272111
14145,4027466,80,41,17272112
14146,4027468,81,41,17272114
14147,4027471,81,40,17272117
14148,4027473,80,42,17272121
14149,4027474,80,43,17272122
14150,4027476,81,43,17272124
14151,4027479,81,42,17272127
14152,4027489,82,42,17272141
14153,4027490,82,43,17272142
14154,4027492,83,43,17272144
14155,4027495,83,42,17272147
14156,4027513,82,40,17272171
14157,4027514,82,41,17272172
14158,4027516,83,41,17272174
14159,4027519,83,40,17272177
14160,4027529,80,44,17272211
14161,4027530,80,45,17272212
14162,4027532,81,45,17272214
14163,4027535,81,44,17272217
14164,4027537,80,46,17272221
14165,4027538,80,47,17272222
14166,4027540,81,47,17272224
14167,4027543,81,46,17272227
14168,4027553,82,46,17272241
14169,4027554,82,47,17272242
14170,4027556,83,47,17272244
14171,4027559,83,46,17272247
14172,4027577,82,44,17272271
14173,4027578,82,45,17272272
14174,4027580,83,45,17272274
14175,4027583,83,44,17272277
14176,4027657,84,44,17272411
14177,4027658,84,45,17272412
14178,4027660,85,45,17272414
14179,4027663,85,44,17272417
14180,4027665,84,46,17272421
14181,4027666,84,47,17272422
14182,4027668,85,47,17272424
14183,4027671,85,46,17272427
14184,4027681,86,46,17272441
14185,4027682,86,47,17272442
14186,4027684,87,47,17272444
14187,4027687,87,46,17272447
14188,4027705,86,44,17272471
14189,4027706,86,45,17272472
14190,4027708,87,45,17272474
14191,4027711,87,44,17272477
14192,4027849,84,40,17272711
14193,4027850,84,41,17272712
14194,4027852,85,41,17272714
14195,4027855,85,40,17272717
14196,4027857,84,42,17272721
14197,4027858,84,43,17272722
14198,4027860,85,43,17272724
14199,4027863,85,42,17272727
14200,4027873,86,42,17272741
14201,4027874,86,43,17272742
14202,4027876,87,43,17272744
14203,4027879,87,42,17272747
14204,4027897,86,40,17272771
14205,4027898,86,41,17272772
14206,4027900,87,41,17272774
14207,4027903,87,40,17272777
14208,4028489,88,40,17274111
14209,4028490,88,41,17274112
14210,4028492,89,41,17274114
14211,4028495,89,40,17274117
14212,4028497,88,42,17274121
14213,4028498,88,43,17274122
14214,4028500,89,43,17274124
14215,4028503,89,42,17274127
14216,4028513,90,42,17274141
14217,4028514,90,43,17274142
14218,4028516,91,43,17274144
14219,4028519,91,42,17274147
14220,4028537,90,40,17274171
14221,4028538,90,41,17274172
14222,4028540,91,41,17274174
14223,4028543,91,40,17274177
14224,4028553,88,44,17274211
14225,4028554,88,45,17274212
14226,4028556,89,45,17274214
14227,4028559,89,44,17274217
14228,4028561,88,46,17274221
14229,4028562,88,47,17274222
14230,4028564,89,47,17274224
14231,4028567,89,46,17274227
14232,4028577,90,46,17274241
14233,4028578,90,47,17274242
14234,4028580,91,47,17274244
14235,4028583,91,46,17274247
14236,4028601,90,44,17274271
14237,4028602,90,45,17274272
14238,4028604,91,45,17274274
14239,4028607,91,44,17274277
14240,4028681,92,44,17274411
14241,4028682,92,45,17274412
14242,4028684,93,45,17274414
14243,4028687,93,44,17274417
14244,4028689,92,46,17274421
14245,4028690,92,47,17274422
14246,4028692,93,47,17274424
14247,4028695,93,46,17274427
14248,4028705,94,46,17274441
14249,4028706,94,47,17274442
14250,4028708,95,47,17274444
14251,4028711,95,46,17274447
14252,4028729,94,44,17274471
14253,4028730,94,45,17274472
14254,4028732,95,45,17274474
14255,4028735,95,44,17274477
14256,4028873,92,40,17274711
14257,4028874,92,41,17274712
14258,4028876,93,41,17274714
14259,4028879,93,40,17274717
14260,4028881,92,42,17274721
14261,4028882,92,43,17274722
14262,4028884,93,43,17274724
14263,4028887,93,42,17274727
14264,4028897,94,42,17274741
14265,4028898,94,43,17274742
14266,4028900,95,43,17274744
14267,4028903,95,42,17274747
14268,4028921,94,40,17274771
14269,4028922,94,41,17274772
14270,4028924,95,41,17274774
14271,4028927,95,40,17274777
14272,4030025,88,32,17277111
14273,4030026,88,33,17277112
14274,4030028,89,33,17277114
14275,4030031,89,32,17277117
14276,4030033,88,34,17277121
14277,4030034,88,35,17277122
14278,4030036,89,35,17277124
14279,4030039,89,34,17277127
14280,4030049,90,34,17277141
14281,4030050,90,35,17277142
14282,4030052,91,35,17277144
14283,4030055,91,34,17277147
14284,4030073,90,32,17277171
14285,4030074,90,33,17277172
14286,4030076,91,33,17277174
14287,4030079,91,32,17277177
14288,4030089,88,36,17277211
14289,4030090,88,37,17277212
14290,4030092,89,37,17277214
14291,4030095,89,36,17277217
14292,4030097,88,38,17277221
14293,4030098,88,39,17277222
14294,4030100,89,39,17277224
14295,4030103,89,38,17277227
14296,4030113,90,38,17277241
14297,4030114,90,39,17277242
14298,4030116,91,39,17277244
14299,4030119,91,38,17277247
14300,4030137,90,36,17277271
14301,4030138,90,37,17277272
14302,4030140,91,37,17277274
14303,4030143,91,36,17277277
14304,4030217,92,36,17277411
14305,4030218,92,37,17277412
14306,4030220,93,37,17277414
14307,4030223,93,36,17277417
14308,4030225,92,38,17277421
14309,4030226,92,39,17277422
14310,4030228,93,39,17277424
14311,4030231,93,38,17277427
14312,4030241,94,38,17277441
14313,4030242,94,39,17277442
14314,4030244,95,39,17277444
14315,4030247,95,38,17277447
14316,4030265,94,36,17277471
14317,4030266,94,37,17277472
14318,4030268,95,37,17277474
14319,4030271,95,36,17277477
14320,4030409,92,32,17277711
14321,4030410,92,33,17277712
14322,4030412,93,33,17277714
14323,4030415,93,32,17277717
14324,4030417,92,34,17277721
14325,4030418,92,35,17277722
14326,4030420,93,35,17277724
14327,4030423,93,34,17277727
14328,4030433,94,34,17277741
14329,4030434,94,35,17277742
14330,4030436,95,35,17277744
14331,4030439,95,34,17277747
14332,4030457,94,32,17277771
14333,4030458,94,33,17277772
14334,4030460,95,33,17277774
14335,4030463,95,32,17277777
14336,4067913,96,32,17411111
14337,4067914,96,33,17411112
14338,4067916,97,33,17411114
14339,4067919,97,32,17411117
14340,4067921,96,34,17411121
14341,4067922,96,35,17411122
14342,4067924,97,35,17411124
14343,4067927,97,34,17411127
14344,4067937,98,34,17411141
14345,4067938,98,35,17411142
14346,4067940,99,35,17411144
14347,4067943,99,34,17411147
14348,4067961,98,32,17411171
14349,4067962,98,33,17411172
14350,4067964,99,33,17411174
14351,4067967,99,32,17411177
14352,4067977,96,36,17411211
14353,4067978,96,37,17411212
14354,4067980,97,37,17411214
14355,4067983,97,36,17411217
14356,4067985,96,38,17411221
14357,4067986,96,39,17411222
14358,4067988,97,39,17411224
14359,4067991,97,38,17411227
14360,4068001,98,38,17411241
14361,4068002,98,39,17411242
14362,4068004,99,39,17411244
14363,4068007,99,38,17411247
14364,4068025,98,36,17411271
14365,4068026,98,37,17411272
14366,4068028,99,37,17411274
14367,4068031,99,36,17411277
14368,4068105,100,36,17411411
14369,4068106,100,37,17411412
14370,4068108,101,37,17411414
14371,4068111,101,36,17411417
14372,4068113,100,38,17411421
14373,4068114,100,39,17411422
14374,4068116,101,39,17411424
14375,4068119,101,38,17411427
14376,4068129,102,38,17411441
14377,4068130,102,39,17411442
14378,4068132,103,39,17411444
14379,4068135,103,38,17411447
14380,4068153,102,36,17411471
14381,4068154,102,37,17411472
14382,4068156,103,37,17411474
14383,4068159,103,36,17411477
14384,4068297,100,32,17411711
14385,4068298,100,33,17411712
14386,4068300,101,33,17411714
14387,4068303,101,32,17411717
14388,4068305,100,34,17411721
14389,4068306,100,35,17411722
14390,4068308,101,35,17411724
14391,4068311,101,34,17411727
14392,4068321,102,34,17411741
14393,4068322,102,35,17411742
14394,4068324,103,35,17411744
14395,4068327,103,34,17411747
14396,4068345,102,32,17411771
14397,4068346,102,33,17411772
14398,4068348,103,33,17411774
14399,4068351,103,32,17411777
14400,4068425,96,40,17412111
14401,4068426,96,41,17412112
14402,4068428,97,41,17412114
14403,4068431,97,40,17412117
14404,4068433,96,42,17412121
14405,4068434,96,43,17412122
14406,4068436,97,43,17412124
14407,4068439,97,42,17412127
14408,4068449,98,42,17412141
14409,4068450,98,43,17412142
14410,4068452,99,43,17412144
14411,4068455,99,42,17412147
14412,4068473,98,40,17412171
14413,4068474,98,41,17412172
14414,4068476,99,41,17412174
14415,4068479,99,40,17412177
14416,4068489,96,44,17412211
14417,4068490,96,45,17412212
14418,4068492,97,45,17412214
14419,4068495,97,44,17412217
14420,4068497,96,46,17412221
14421,4068498,96,47,17412222
14422,4068500,97,47,17412224
14423,4068503,97,46,17412227
14424,4068513,98,46,17412241
14425,4068514,98,47,17412242
14426,4068516,99,47,17412244
14427,4068519,99,46,17412247
14428,4068537,98,44,17412271
14429,4068538,98,45,17412272
14430,4068540,99,45,17412274
14431,4068543,99,44,17412277
14432,4068617,100,44,17412411
14433,4068618,100,45,17412412
14434,4068620,101,45,17412414
14435,4068623,101,44,17412417
14436,4068625,100,46,17412421
14437,4068626,100,47,17412422
14438,4068628,101,47,17412424
14439,4068631,101,46,17412427
14440,4068641,102,46,17412441
14441,4068642,102,47,17412442
14442,4068644,103,47,17412444
14443,4068647,103,46,17412447
14444,4068665,102,44,17412471
14445,4068666,102,45,17412472
14446,4068668,103,45,17412474
14447,4068671,103,44,17412477
14448,4068809,100,40,17412711
14449,4068810,100,41,17412712
14450,4068812,101,41,17412714
14451,4068815,101,40,17412717
14452,4068817,100,42,17412721
14453,4068818,100,43,17412722
14454,4068820,101,43,17412724
14455,4068823,101,42,17412727
14456,4068833,102,42,17412741
14457,4068834,102,43,17412742
14458,4068836,103,43,17412744
14459,4068839,103,42,17412747
14460,4068857,102,40,17412771
14461,4068858,102,41,17412772
14462,4068860,103,41,17412774
14463,4068863,103,40,17412777
14464,4069449,104,40,17414111
14465,4069450,104,41,17414112
14466,4069452,105,41,17414114
14467,4069455,105,40,17414117
14468,4069457,104,42,17414121
14469,4069458,104,43,17414122
14470,4069460,105,43,17414124
14471,4069463,105,42,17414127
14472,4069473,106,42,17414141
14473,4069474,106,43,17414142
14474,4069476,107,43,17414144
14475,4069479,107,42,17414147
14476,4069497,106,40,17414171
14477,4069498,106,41,17414172
14478,4069500,107,41,17414174
14479,4069503,107,40,17414177
14480,4069513,104,44,17414211
14481,4069514,104,45,17414212
14482,4069516,105,45,17414214
14483,4069519,105,44,17414217
14484,4069521,104,46,17414221
14485,4069522,104,47,17414222
14486,4069524,105,47,17414224
14487,4069527,105,46,17414227
14488,4069537,106,46,17414241
14489,4069538,106,47,17414242
14490,4069540,107,47,17414244
14491,4069543,107,46,17414247
14492,4069561,106,44,17414271
14493,4069562,106,45,17414272
14494,4069564,107,45,17414274
14495,4069567,107,44,17414277
14496,4069641,108,44,17414411
14497,4069642,108,45,17414412
14498,4069644,109,45,17414414
14499,4069647,109,44,17414417
14500,4069649,108,46,17414421
14501,4069650,108,47,17414422
14502,4069652,109,47,17414424
14503,4069655,109,46,17414427
14504,4069665,110,46,17414441
14505,4069666,110,47,17414442
14506,4069668,111,47,17414444
14507,4069671,111,46,17414447
14508,4069689,110,44,17414471
14509,4069690,110,45,17414472
14510,4069692,111,45,17414474
14511,4069695,111,44,17414477
14512,4069833,108,40,17414711
14513,4069834,108,41,17414712
14514,4069836,109,41,17414714
14515,4069839,109,40,17414717
14516,4069841,108,42,17414721
14517,4069842,108,43,17414722
14518,4069844,109,43,17414724
14519,4069847,109,42,17414727
14520,4069857,110,42,17414741
14521,4069858,110,43,17414742
14522,4069860,111,43,17414744
14523,4069863,111,42,17414747
14524,4069881,110,40,17414771
14525,4069882,110,41,17414772
14526,4069884,111,41,17414774
14527,4069887,111,40,17414777
14528,4070985,104,32,17417111
14529,4070986,104,33,17417112
14530,4070988,105,33,17417114
14531,4070991,105,32,17417117
14532,4070993,104,34,17417121
14533,4070994,104,35,17417122
14534,4070996,105,35,17417124
14535,4070999,105,34,17417127
14536,4071009,106,34,17417141
14537,4071010,106,35,17417142
14538,4071012,107,35,17417144
14539,4071015,107,34,17417147
14540,4071033,106,32,17417171
14541,4071034,106,33,17417172
14542,4071036,107,33,17417174
14543,4071039,107,32,17417177
14544,4071049,104,36,17417211
14545,4071050,104,37,17417212
14546,4071052,105,37,17417214
14547,4071055,105,36,17417217
14548,4071057,104,38,17417221
14549,4071058,104,39,17417222
14550,4071060,105,39,17417224
14551,4071063,105,38,17417227
14552,4071073,106,38,17417241
14553,4071074,106,39,17417242
14554,4071076,107,39,17417244
14555,4071079,107,38,17417247
14556,4071097,106,36,17417271
14557,4071098,106,37,17417272
14558,4071100,107,37,17417274
14559,4071103,107,36,17417277
14560,4071177,108,36,17417411
14561,4071178,108,37,17417412
14562,4071180,109,37,17417414
14563,4071183,109,36,17417417
14564,4071185,108,38,17417421
14565,4071186,108,39,17417422
14566,4071188,109,39,17417424
14567,4071191,109,38,17417427
14568,4071201,110,38,17417441
14569,4071202,110,39,17417442
14570,4071204,111,39,17417444
14571,4071207,111,38,17417447
14572,4071225,110,36,17417471
14573,4071226,110,37,17417472
14574,4071228,111,37,17417474
14575,4071231,111,36,17417477
14576,4071369,108,32,17417711
14577,4071370,108,33,17417712
14578,4071372,109,33,17417714
14579,4071375,109,32,17417717
14580,4071377,108,34,17417721
14581,4071378,108,35,17417722
14582,4071380,109,35,17417724
14583,4071383,109,34,17417727
14584,4071393,110,34,17417741
14585,4071394,110,35,17417742
14586,4071396,111,35,17417744
14587,4071399,111,34,17417747
14588,4071417,110,32,17417771
14589,4071418,110,33,17417772
14590,4071420,111,33,17417774
14591,4071423,111,32,17417777
14592,4072009,96,48,17421111
14593,4072010,96,49,17421112
14594,4072012,97,49,17421114
14595,4072015,97,48,17421117
14596,4072017,96,50,17421121
14597,4072018,96,51,17421122
14598,4072020,97,51,17421124
14599,4072023,97,50,17421127
14600,4072033,98,50,17421141
14601,4072034,98,51,17421142
14602,4072036,99,51,17421144
14603,4072039,99,50,17421147
14604,4072057,98,48,17421171
14605,4072058,98,49,17421172
14606,4072060,99,49,17421174
14607,4072063,99,48,17421177
14608,4072073,96,52,17421211
14609,4072074,96,53,17421212
14610,4072076,97,53,17421214
14611,4072079,97,52,17421217
14612,4072081,96,54,17421221
14613,4072082,96,55,17421222
14614,4072084,97,55,17421224
14615,4072087,97,54,17421227
14616,4072097,98,54,17421241
14617,4072098,98,55,17421242
14618,4072100,99,55,17421244
14619,4072103,99,54,17421247
14620,4072121,98,52,17421271
14621,4072122,98,53,17421272
14622,4072124,99,53,17421274
14623,4072127,99,52,17421277
14624,4072201,100,52,17421411
14625,4072202,100,53,17421412
14626,4072204,101,53,17421414
14627,4072207,101,52,17421417
14628,4072209,100,54,17421421
14629,4072210,100,55,17421422
14630,4072212,101,55,17421424
14631,4072215,101,54,17421427
14632,4072225,102,54,17421441
14633,4072226,102,55,17421442
14634,4072228,103,55,17421444
14635,4072231,103,54,17421447
14636,4072249,102,52,17421471
14637,4072250,102,53,17421472
14638,4072252,103,53,17421474
14639,4072255,103,52,17421477
14640,4072393,100,48,17421711
14641,4072394,100,49,17421712
14642,4072396,101,49,17421714
14643,4072399,101,48,17421717
14644,4072401,100,50,17421721
14645,4072402,100,51,17421722
14646,4072404,101,51,17421724
14647,4072407,101,50,17421727
14648,4072417,102,50,17421741
14649,4072418,102,51,17421742
14650,4072420,103,51,17421744
14651,4072423,103,50,17421747
14652,4072441,102,48,17421771
14653,4072442,102,49,17421772
14654,4072444,103,49,17421774
