index,floretion,x_coord,y_coord,oct
1150,71164,7,41,212774
1151,71167,7,40,212777
1152,71753,8,40,214111
1153,71754,8,41,214112
1154,71756,9,41,214114
1155,71759,9,40,214117
1156,71761,8,42,214121
1157,71762,8,43,214122
1158,71764,9,43,214124
1159,71767,9,42,214127
1160,71777,10,42,214141
1161,71778,10,43,214142
1162,71780,11,43,214144
1163,71783,11,42,214147
1164,71801,10,40,214171
1165,71802,10,41,214172
1166,71804,11,41,214174
1167,71807,11,40,214177
1168,71817,8,44,214211
1169,71818,8,45,214212
1170,71820,9,45,214214
1171,71823,9,44,214217
1172,71825,8,46,214221
1173,71826,8,47,214222
1174,71828,9,47,214224
1175,71831,9,46,214227
1176,71841,10,46,214241
1177,71842,10,47,214242
1178,71844,11,47,214244
1179,71847,11,46,214247
1180,71865,10,44,214271
1181,71866,10,45,214272
1182,71868,11,45,214274
1183,71871,11,44,214277
1184,71945,12,44,214411
1185,71946,12,45,214412
1186,71948,13,45,214414
1187,71951,13,44,214417
1188,71953,12,46,214421
1189,71954,12,47,214422
1190,71956,13,47,214424
1191,71959,13,46,214427
1192,71969,14,46,214441
1193,71970,14,47,214442
1194,71972,15,47,214444
1195,71975,15,46,214447
1196,71993,14,44,214471
1197,71994,14,45,214472
1198,71996,15,45,214474
1199,71999,15,44,214477
1200,72137,12,40,214711
1201,72138,12,41,214712
1202,72140,13,41,214714
1203,72143,13,40,214717
1204,72145,12,42,214721
1205,72146,12,43,214722
1206,72148,13,43,214724
1207,72151,13,42,214727
1208,72161,14,42,214741
1209,72162,14,43,214742
1210,72164,15,43,214744
1211,72167,15,42,214747
1212,72185,14,40,214771
1213,72186,14,41,214772
1214,72188,15,41,214774
1215,72191,15,40,214777
1216,73289,8,32,217111
1217,73290,8,33,217112
1218,73292,9,33,217114
1219,73295,9,32,217117
1220,73297,8,34,217121
1221,73298,8,35,217122
1222,73300,9,35,217124
1223,73303,9,34,217127
1224,73313,10,34,217141
1225,73314,10,35,217142
1226,73316,11,35,217144
1227,73319,11,34,217147
1228,73337,10,32,217171
1229,73338,10,33,217172
1230,73340,11,33,217174
1231,73343,11,32,217177
1232,73353,8,36,217211
1233,73354,8,37,217212
1234,73356,9,37,217214
1235,73359,9,36,217217
1236,73361,8,38,217221
1237,73362,8,39,217222
1238,73364,9,39,217224
1239,73367,9,38,217227
1240,73377,10,38,217241
1241,73378,10,39,217242
1242,73380,11,39,217244
1243,73383,11,38,217247
1244,73401,10,36,217271
1245,73402,10,37,217272
1246,73404,11,37,217274
1247,73407,11,36,217277
1248,73481,12,36,217411
1249,73482,12,37,217412
1250,73484,13,37,217414
1251,73487,13,36,217417
1252,73489,12,38,217421
1253,73490,12,39,217422
1254,73492,13,39,217424
1255,73495,13,38,217427
1256,73505,14,38,217441
1257,73506,14,39,217442
1258,73508,15,39,217444
1259,73511,15,38,217447
1260,73529,14,36,217471
1261,73530,14,37,217472
1262,73532,15,37,217474
1263,73535,15,36,217477
1264,73673,12,32,217711
1265,73674,12,33,217712
1266,73676,13,33,217714
1267,73679,13,32,217717
1268,73681,12,34,217721
1269,73682,12,35,217722
1270,73684,13,35,217724
1271,73687,13,34,217727
1272,73697,14,34,217741
1273,73698,14,35,217742
1274,73700,15,35,217744
1275,73703,15,34,217747
1276,73721,14,32,217771
1277,73722,14,33,217772
1278,73724,15,33,217774
1279,73727,15,32,217777
1280,74313,0,48,221111
1281,74314,0,49,221112
1282,74316,1,49,221114
1283,74319,1,48,221117
1284,74321,0,50,221121
1285,74322,0,51,221122
1286,74324,1,51,221124
1287,74327,1,50,221127
1288,74337,2,50,221141
1289,74338,2,51,221142
1290,74340,3,51,221144
1291,74343,3,50,221147
1292,74361,2,48,221171
1293,74362,2,49,221172
1294,74364,3,49,221174
1295,74367,3,48,221177
1296,74377,0,52,221211
1297,74378,0,53,221212
1298,74380,1,53,221214
1299,74383,1,52,221217
1300,74385,0,54,221221
1301,74386,0,55,221222
1302,74388,1,55,221224
1303,74391,1,54,221227
1304,74401,2,54,221241
1305,74402,2,55,221242
1306,74404,3,55,221244
1307,74407,3,54,221247
1308,74425,2,52,221271
1309,74426,2,53,221272
1310,74428,3,53,221274
1311,74431,3,52,221277
1312,74505,4,52,221411
1313,74506,4,53,221412
1314,74508,5,53,221414
1315,74511,5,52,221417
1316,74513,4,54,221421
1317,74514,4,55,221422
1318,74516,5,55,221424
1319,74519,5,54,221427
1320,74529,6,54,221441
1321,74530,6,55,221442
1322,74532,7,55,221444
1323,74535,7,54,221447
1324,74553,6,52,221471
1325,74554,6,53,221472
1326,74556,7,53,221474
1327,74559,7,52,221477
1328,74697,4,48,221711
1329,74698,4,49,221712
1330,74700,5,49,221714
1331,74703,5,48,221717
1332,74705,4,50,221721
1333,74706,4,51,221722
1334,74708,5,51,221724
1335,74711,5,50,221727
1336,74721,6,50,221741
1337,74722,6,51,221742
1338,74724,7,51,221744
1339,74727,7,50,221747
1340,74745,6,48,221771
1341,74746,6,49,221772
1342,74748,7,49,221774
1343,74751,7,48,221777
1344,74825,0,56,222111
1345,74826,0,57,222112
1346,74828,1,57,222114
1347,74831,1,56,222117
1348,74833,0,58,222121
1349,74834,0,59,222122
1350,74836,1,59,222124
1351,74839,1,58,222127
1352,74849,2,58,222141
1353,74850,2,59,222142
1354,74852,3,59,222144
1355,74855,3,58,222147
1356,74873,2,56,222171
1357,74874,2,57,222172
1358,74876,3,57,222174
1359,74879,3,56,222177
1360,74889,0,60,222211
1361,74890,0,61,222212
1362,74892,1,61,222214
1363,74895,1,60,222217
1364,74897,0,62,222221
1365,74898,0,63,222222
1366,74900,1,63,222224
1367,74903,1,62,222227
1368,74913,2,62,222241
1369,74914,2,63,222242
1370,74916,3,63,222244
1371,74919,3,62,222247
1372,74937,2,60,222271
1373,74938,2,61,222272
1374,74940,3,61,222274
1375,74943,3,60,222277
1376,75017,4,60,222411
1377,75018,4,61,222412
1378,75020,5,61,222414
1379,75023,5,60,222417
1380,75025,4,62,222421
1381,75026,4,63,222422
1382,75028,5,63,222424
1383,75031,5,62,222427
1384,75041,6,62,222441
1385,75042,6,63,222442
1386,75044,7,63,222444
1387,75047,7,62,222447
1388,75065,6,60,222471
1389,75066,6,61,222472
1390,75068,7,61,222474
1391,75071,7,60,222477
1392,75209,4,56,222711
1393,75210,4,57,222712
1394,75212,5,57,222714
1395,75215,5,56,222717
1396,75217,4,58,222721
1397,75218,4,59,222722
1398,75220,5,59,222724
1399,75223,5,58,222727
1400,75233,6,58,222741
1401,75234,6,59,222742
1402,75236,7,59,222744
1403,75239,7,58,222747
1404,75257,6,56,222771
1405,75258,6,57,222772
1406,75260,7,57,222774
1407,75263,7,56,222777
1408,75849,8,56,224111
1409,75850,8,57,224112
1410,75852,9,57,224114
1411,75855,9,56,224117
1412,75857,8,58,224121
1413,75858,8,59,224122
1414,75860,9,59,224124
1415,75863,9,58,224127
1416,75873,10,58,224141
1417,75874,10,59,224142
1418,75876,11,59,224144
1419,75879,11,58,224147
1420,75897,10,56,224171
1421,75898,10,57,224172
1422,75900,11,57,224174
1423,75903,11,56,224177
1424,75913,8,60,224211
1425,75914,8,61,224212
1426,75916,9,61,224214
1427,75919,9,60,224217
1428,75921,8,62,224221
1429,75922,8,63,224222
1430,75924,9,63,224224
1431,75927,9,62,224227
1432,75937,10,62,224241
1433,75938,10,63,224242
1434,75940,11,63,224244
1435,75943,11,62,224247
1436,75961,10,60,224271
1437,75962,10,61,224272
1438,75964,11,61,224274
1439,75967,11,60,224277
1440,76041,12,60,224411
1441,76042,12,61,224412
1442,76044,13,61,224414
1443,76047,13,60,224417
1444,76049,12,62,224421
1445,76050,12,63,224422
1446,76052,13,63,224424
1447,76055,13,62,224427
1448,76065,14,62,224441
1449,76066,14,63,224442
1450,76068,15,63,224444
1451,76071,15,62,224447
1452,76089,14,60,224471
1453,76090,14,61,224472
1454,76092,15,61,224474
1455,76095,15,60,224477
1456,76233,12,56,224711
1457,76234,12,57,224712
1458,76236,13,57,224714
1459,76239,13,56,224717
1460,76241,12,58,224721
1461,76242,12,59,224722
1462,76244,13,59,224724
1463,76247,13,58,224727
1464,76257,14,58,224741
1465,76258,14,59,224742
1466,76260,15,59,224744
1467,76263,15,58,224747
1468,76281,14,56,224771
1469,76282,14,57,224772
1470,76284,15,57,224774
1471,76287,15,56,224777
1472,77385,8,48,227111
1473,77386,8,49,227112
1474,77388,9,49,227114
1475,77391,9,48,227117
1476,77393,8,50,227121
1477,77394,8,51,227122
1478,77396,9,51,227124
1479,77399,9,50,227127
1480,77409,10,50,227141
1481,77410,10,51,227142
1482,77412,11,51,227144
1483,77415,11,50,227147
1484,77433,10,48,227171
1485,77434,10,49,227172
1486,77436,11,49,227174
1487,77439,11,48,227177
1488,77449,8,52,227211
1489,77450,8,53,227212
1490,77452,9,53,227214
1491,77455,9,52,227217
1492,77457,8,54,227221
1493,77458,8,55,227222
1494,77460,9,55,227224
1495,77463,9,54,227227
1496,77473,10,54,227241
1497,77474,10,55,227242
1498,77476,11,55,227244
1499,77479,11,54,227247
1500,77497,10,52,227271
1501,77498,10,53,227272
1502,77500,11,53,227274
1503,77503,11,52,227277
1504,77577,12,52,227411
1505,77578,12,53,227412
1506,77580,13,53,227414
1507,77583,13,52,227417
1508,77585,12,54,227421
1509,77586,12,55,227422
1510,77588,13,55,227424
1511,77591,13,54,227427
1512,77601,14,54,227441
1513,77602,14,55,227442
1514,77604,15,55,227444
1515,77607,15,54,227447
1516,77625,14,52,227471
1517,77626,14,53,227472
1518,77628,15,53,227474
1519,77631,15,52,227477
1520,77769,12,48,227711
1521,77770,12,49,227712
1522,77772,13,49,227714
1523,77775,13,48,227717
1524,77777,12,50,227721
1525,77778,12,51,227722
1526,77780,13,51,227724
1527,77783,13,50,227727
1528,77793,14,50,227741
1529,77794,14,51,227742
1530,77796,15,51,227744
1531,77799,15,50,227747
1532,77817,14,48,227771
1533,77818,14,49,227772
1534,77820,15,49,227774
1535,77823,15,48,227777
1536,82505,16,48,241111
1537,82506,16,49,241112
1538,82508,17,49,241114
1539,82511,17,48,241117
1540,82513,16,50,241121
1541,82514,16,51,241122
1542,82516,17,51,241124
1543,82519,17,50,241127
1544,82529,18,50,241141
1545,82530,18,51,241142
1546,82532,19,51,241144
1547,82535,19,50,241147
1548,82553,18,48,241171
1549,82554,18,49,241172
1550,82556,19,49,241174
1551,82559,19,48,241177
1552,82569,16,52,241211
1553,82570,16,53,241212
1554,82572,17,53,241214
1555,82575,17,52,241217
1556,82577,16,54,241221
1557,82578,16,55,241222
1558,82580,17,55,241224
1559,82583,17,54,241227
1560,82593,18,54,241241
1561,82594,18,55,241242
1562,82596,19,55,241244
1563,82599,19,54,241247
1564,82617,18,52,241271
1565,82618,18,53,241272
1566,82620,19,53,241274
1567,82623,19,52,241277
1568,82697,20,52,241411
1569,82698,20,53,241412
1570,82700,21,53,241414
1571,82703,21,52,241417
1572,82705,20,54,241421
1573,82706,20,55,241422
1574,82708,21,55,241424
1575,82711,21,54,241427
1576,82721,22,54,241441
1577,82722,22,55,241442
1578,82724,23,55,241444
1579,82727,23,54,241447
1580,82745,22,52,241471
1581,82746,22,53,241472
1582,82748,23,53,241474
1583,82751,23,52,241477
1584,82889,20,48,241711
1585,82890,20,49,241712
1586,82892,21,49,241714
1587,82895,21,48,241717
1588,82897,20,50,241721
1589,82898,20,51,241722
1590,82900,21,51,241724
1591,82903,21,50,241727
1592,82913,22,50,241741
1593,82914,22,51,241742
1594,82916,23,51,241744
1595,82919,23,50,241747
1596,82937,22,48,241771
1597,82938,22,49,241772
1598,82940,23,49,241774
1599,82943,23,48,241777
1600,83017,16,56,242111
1601,83018,16,57,242112
1602,83020,17,57,242114
1603,83023,17,56,242117
1604,83025,16,58,242121
1605,83026,16,59,242122
1606,83028,17,59,242124
1607,83031,17,58,242127
1608,83041,18,58,242141
1609,83042,18,59,242142
1610,83044,19,59,242144
1611,83047,19,58,242147
1612,83065,18,56,242171
1613,83066,18,57,242172
1614,83068,19,57,242174
1615,83071,19,56,242177
1616,83081,16,60,242211
1617,83082,16,61,242212
1618,83084,17,61,242214
1619,83087,17,60,242217
1620,83089,16,62,242221
1621,83090,16,63,242222
1622,83092,17,63,242224
1623,83095,17,62,242227
1624,83105,18,62,242241
1625,83106,18,63,242242
1626,83108,19,63,242244
1627,83111,19,62,242247
1628,83129,18,60,242271
1629,83130,18,61,242272
1630,83132,19,61,242274
1631,83135,19,60,242277
1632,83209,20,60,242411
1633,83210,20,61,242412
1634,83212,21,61,242414
1635,83215,21,60,242417
1636,83217,20,62,242421
1637,83218,20,63,242422
1638,83220,21,63,242424
1639,83223,21,62,242427
1640,83233,22,62,242441
1641,83234,22,63,242442
1642,83236,23,63,242444
1643,83239,23,62,242447
1644,83257,22,60,242471
1645,83258,22,61,242472
1646,83260,23,61,242474
1647,83263,23,60,242477
1648,83401,20,56,242711
1649,83402,20,57,242712
1650,83404,21,57,242714
1651,83407,21,56,242717
1652,83409,20,58,242721
1653,83410,20,59,242722
1654,83412,21,59,242724
1655,83415,21,58,242727
1656,83425,22,58,242741
1657,83426,22,59,242742
1658,83428,23,59,242744
1659,83431,23,58,242747
1660,83449,22,56,242771
1661,83450,22,57,242772
1662,83452,23,57,242774
1663,83455,23,56,242777
1664,84041,24,56,244111
1665,84042,24,57,244112
1666,84044,25,57,244114
1667,84047,25,56,244117
1668,84049,24,58,244121
1669,84050,24,59,244122
1670,84052,25,59,244124
1671,84055,25,58,244127
1672,84065,26,58,244141
1673,84066,26,59,244142
1674,84068,27,59,244144
1675,84071,27,58,244147
1676,84089,26,56,244171
1677,84090,26,57,244172
1678,84092,27,57,244174
1679,84095,27,56,244177
1680,84105,24,60,244211
1681,84106,24,61,244212
1682,84108,25,61,244214
1683,84111,25,60,244217
1684,84113,24,62,244221
1685,84114,24,63,244222
1686,84116,25,63,244224
1687,84119,25,62,244227
1688,84129,26,62,244241
1689,84130,26,63,244242
1690,84132,27,63,244244
1691,84135,27,62,244247
1692,84153,26,60,244271
1693,84154,26,61,244272
1694,84156,27,61,244274
1695,84159,27,60,244277
1696,84233,28,60,244411
1697,84234,28,61,244412
1698,84236,29,61,244414
1699,84239,29,60,244417
1700,84241,28,62,244421
1701,84242,28,63,244422
1702,84244,29,63,244424
1703,84247,29,62,244427
1704,84257,30,62,244441
1705,84258,30,63,244442
1706,84260,31,63,244444
1707,84263,31,62,244447
1708,84281,30,60,244471
1709,84282,30,61,244472
1710,84284,31,61,244474
1711,84287,31,60,244477
1712,84425,28,56,244711
1713,84426,28,57,244712
1714,84428,29,57,244714
1715,84431,29,56,244717
1716,84433,28,58,244721
1717,84434,28,59,244722
1718,84436,29,59,244724
1719,84439,29,58,244727
1720,84449,30,58,244741
1721,84450,30,59,244742
1722,84452,31,59,244744
1723,84455,31,58,244747
1724,84473,30,56,244771
1725,84474,30,57,244772
1726,84476,31,57,244774
1727,84479,31,56,244777
1728,85577,24,48,247111
1729,85578,24,49,247112
1730,85580,25,49,247114
1731,85583,25,48,247117
1732,85585,24,50,247121
1733,85586,24,51,247122
1734,85588,25,51,247124
1735,85591,25,50,247127
1736,85601,26,50,247141
1737,85602,26,51,247142
1738,85604,27,51,247144
1739,85607,27,50,247147
1740,85625,26,48,247171
1741,85626,26,49,247172
1742,85628,27,49,247174
1743,85631,27,48,247177
1744,85641,24,52,247211
1745,85642,24,53,247212
1746,85644,25,53,247214
1747,85647,25,52,247217
1748,85649,24,54,247221
1749,85650,24,55,247222
1750,85652,25,55,247224
1751,85655,25,54,247227
1752,85665,26,54,247241
1753,85666,26,55,247242
1754,85668,27,55,247244
1755,85671,27,54,247247
1756,85689,26,52,247271
1757,85690,26,53,247272
1758,85692,27,53,247274
1759,85695,27,52,247277
1760,85769,28,52,247411
1761,85770,28,53,247412
1762,85772,29,53,247414
1763,85775,29,52,247417
1764,85777,28,54,247421
1765,85778,28,55,247422
1766,85780,29,55,247424
1767,85783,29,54,247427
1768,85793,30,54,247441
1769,85794,30,55,247442
1770,85796,31,55,247444
1771,85799,31,54,247447
1772,85817,30,52,247471
1773,85818,30,53,247472
1774,85820,31,53,247474
1775,85823,31,52,247477
1776,85961,28,48,247711
1777,85962,28,49,247712
1778,85964,29,49,247714
1779,85967,29,48,247717
1780,85969,28,50,247721
1781,85970,28,51,247722
1782,85972,29,51,247724
1783,85975,29,50,247727
1784,85985,30,50,247741
1785,85986,30,51,247742
1786,85988,31,51,247744
1787,85991,31,50,247747
1788,86009,30,48,247771
1789,86010,30,49,247772
1790,86012,31,49,247774
1791,86015,31,48,247777
1792,94793,16,32,271111
1793,94794,16,33,271112
1794,94796,17,33,271114
1795,94799,17,32,271117
1796,94801,16,34,271121
1797,94802,16,35,271122
1798,94804,17,35,271124
1799,94807,17,34,271127
1800,94817,18,34,271141
1801,94818,18,35,271142
1802,94820,19,35,271144
1803,94823,19,34,271147
1804,94841,18,32,271171
1805,94842,18,33,271172
1806,94844,19,33,271174
1807,94847,19,32,271177
1808,94857,16,36,271211
1809,94858,16,37,271212
1810,94860,17,37,271214
1811,94863,17,36,271217
1812,94865,16,38,271221
1813,94866,16,39,271222
1814,94868,17,39,271224
1815,94871,17,38,271227
1816,94881,18,38,271241
1817,94882,18,39,271242
1818,94884,19,39,271244
1819,94887,19,38,271247
1820,94905,18,36,271271
1821,94906,18,37,271272
1822,94908,19,37,271274
1823,94911,19,36,271277
1824,94985,20,36,271411
1825,94986,20,37,271412
1826,94988,21,37,271414
1827,94991,21,36,271417
1828,94993,20,38,271421
1829,94994,20,39,271422
1830,94996,21,39,271424
1831,94999,21,38,271427
1832,95009,22,38,271441
1833,95010,22,39,271442
1834,95012,23,39,271444
1835,95015,23,38,271447
1836,95033,22,36,271471
1837,95034,22,37,271472
1838,95036,23,37,271474
1839,95039,23,36,271477
1840,95177,20,32,271711
1841,95178,20,33,271712
1842,95180,21,33,271714
1843,95183,21,32,271717
1844,95185,20,34,271721
1845,95186,20,35,271722
1846,95188,21,35,271724
1847,95191,21,34,271727
1848,95201,22,34,271741
1849,95202,22,35,271742
1850,95204,23,35,271744
1851,95207,23,34,271747
1852,95225,22,32,271771
1853,95226,22,33,271772
1854,95228,23,33,271774
1855,95231,23,32,271777
1856,95305,16,40,272111
1857,95306,16,41,272112
1858,95308,17,41,272114
1859,95311,17,40,272117
1860,95313,16,42,272121
1861,95314,16,43,272122
1862,95316,17,43,272124
1863,95319,17,42,272127
1864,95329,18,42,272141
1865,95330,18,43,272142
1866,95332,19,43,272144
1867,95335,19,42,272147
1868,95353,18,40,272171
1869,95354,18,41,272172
1870,95356,19,41,272174
1871,95359,19,40,272177
1872,95369,16,44,272211
1873,95370,16,45,272212
1874,95372,17,45,272214
1875,95375,17,44,272217
1876,95377,16,46,272221
1877,95378,16,47,272222
1878,95380,17,47,272224
1879,95383,17,46,272227
1880,95393,18,46,272241
1881,95394,18,47,272242
1882,95396,19,47,272244
1883,95399,19,46,272247
1884,95417,18,44,272271
1885,95418,18,45,272272
1886,95420,19,45,272274
1887,95423,19,44,272277
1888,95497,20,44,272411
1889,95498,20,45,272412
1890,95500,21,45,272414
1891,95503,21,44,272417
1892,95505,20,46,272421
1893,95506,20,47,272422
1894,95508,21,47,272424
1895,95511,21,46,272427
1896,95521,22,46,272441
1897,95522,22,47,272442
1898,95524,23,47,272444
1899,95527,23,46,272447
1900,95545,22,44,272471
1901,95546,22,45,272472
1902,95548,23,45,272474
1903,95551,23,44,272477
1904,95689,20,40,272711
1905,95690,20,41,272712
1906,95692,21,41,272714
1907,95695,21,40,272717
1908,95697,20,42,272721
1909,95698,20,43,272722
1910,95700,21,43,272724
1911,95703,21,42,272727
1912,95713,22,42,272741
1913,95714,22,43,272742
1914,95716,23,43,272744
1915,95719,23,42,272747
1916,95737,22,40,272771
1917,95738,22,41,272772
1918,95740,23,41,272774
1919,95743,23,40,272777
1920,96329,24,40,274111
1921,96330,24,41,274112
1922,96332,25,41,274114
1923,96335,25,40,274117
1924,96337,24,42,274121
1925,96338,24,43,274122
1926,96340,25,43,274124
1927,96343,25,42,274127
1928,96353,26,42,274141
1929,96354,26,43,274142
1930,96356,27,43,274144
1931,96359,27,42,274147
1932,96377,26,40,274171
1933,96378,26,41,274172
1934,96380,27,41,274174
1935,96383,27,40,274177
1936,96393,24,44,274211
1937,96394,24,45,274212
1938,96396,25,45,274214
1939,96399,25,44,274217
1940,96401,24,46,274221
1941,96402,24,47,274222
1942,96404,25,47,274224
1943,96407,25,46,274227
1944,96417,26,46,274241
1945,96418,26,47,274242
1946,96420,27,47,274244
1947,96423,27,46,274247
1948,96441,26,44,274271
1949,96442,26,45,274272
1950,96444,27,45,274274
1951,96447,27,44,274277
1952,96521,28,44,274411
1953,96522,28,45,274412
1954,96524,29,45,274414
1955,96527,29,44,274417
1956,96529,28,46,274421
1957,96530,28,47,274422
1958,96532,29,47,274424
1959,96535,29,46,274427
1960,96545,30,46,274441
1961,96546,30,47,274442
1962,96548,31,47,274444
1963,96551,31,46,274447
1964,96569,30,44,274471
1965,96570,30,45,274472
1966,96572,31,45,274474
1967,96575,31,44,274477
1968,96713,28,40,274711
1969,96714,28,41,274712
1970,96716,29,41,274714
1971,96719,29,40,274717
1972,96721,28,42,274721
1973,96722,28,43,274722
1974,96724,29,43,274724
1975,96727,29,42,274727
1976,96737,30,42,274741
1977,96738,30,43,274742
1978,96740,31,43,274744
1979,96743,31,42,274747
1980,96761,30,40,274771
1981,96762,30,41,274772
1982,96764,31,41,274774
1983,96767,31,40,274777
1984,97865,24,32,277111
1985,97866,24,33,277112
1986,97868,25,33,277114
1987,97871,25,32,277117
1988,97873,24,34,277121
1989,97874,24,35,277122
1990,97876,25,35,277124
1991,97879,25,34,277127
1992,97889,26,34,277141
1993,97890,26,35,277142
1994,97892,27,35,277144
1995,97895,27,34,277147
1996,97913,26,32,277171
1997,97914,26,33,277172
1998,97916,27,33,277174
1999,97919,27,32,277177
2000,97929,24,36,277211
2001,97930,24,37,277212
2002,97932,25,37,277214
2003,97935,25,36,277217
2004,97937,24,38,277221
2005,97938,24,39,277222
2006,97940,25,39,277224
2007,97943,25,38,277227
2008,97953,26,38,277241
2009,97954,26,39,277242
2010,97956,27,39,277244
2011,97959,27,38,277247
2012,97977,26,36,277271
2013,97978,26,37,277272
2014,97980,27,37,277274
2015,97983,27,36,277277
2016,98057,28,36,277411
2017,98058,28,37,277412
2018,98060,29,37,277414
2019,98063,29,36,277417
2020,98065,28,38,277421
2021,98066,28,39,277422
2022,98068,29,39,277424
2023,98071,29,38,277427
2024,98081,30,38,277441
2025,98082,30,39,277442
2026,98084,31,39,277444
2027,98087,31,38,277447
2028,98105,30,36,277471
2029,98106,30,37,277472
2030,98108,31,37,277474
2031,98111,31,36,277477
2032,98249,28,32,277711
2033,98250,28,33,277712
2034,98252,29,33,277714
2035,98255,29,32,277717
2036,98257,28,34,277721
2037,98258,28,35,277722
2038,98260,29,35,277724
2039,98263,29,34,277727
2040,98273,30,34,277741
2041,98274,30,35,277742
2042,98276,31,35,277744
2043,98279,31,34,277747
2044,98297,30,32,277771
2045,98298,30,33,277772
2046,98300,31,33,277774
2047,98303,31,32,277777
2048,135753,32,32,411111
2049,135754,32,33,411112
2050,135756,33,33,411114
2051,135759,33,32,411117
2052,135761,32,34,411121
2053,135762,32,35,411122
2054,135764,33,35,411124
2055,135767,33,34,411127
2056,135777,34,34,411141
2057,135778,34,35,411142
2058,135780,35,35,411144
2059,135783,35,34,411147
2060,135801,34,32,411171
2061,135802,34,33,411172
2062,135804,35,33,411174
2063,135807,35,32,411177
2064,135817,32,36,411211
2065,135818,32,37,411212
2066,135820,33,37,411214
2067,135823,33,36,411217
2068,135825,32,38,411221
2069,135826,32,39,411222
2070,135828,33,39,411224
2071,135831,33,38,411227
2072,135841,34,38,411241
2073,135842,34,39,411242
2074,135844,35,39,411244
2075,135847,35,38,411247
2076,135865,34,36,411271
2077,135866,34,37,411272
2078,135868,35,37,411274
2079,135871,35,36,411277
2080,135945,36,36,411411
2081,135946,36,37,411412
2082,135948,37,37,411414
2083,135951,37,36,411417
2084,135953,36,38,411421
2085,135954,36,39,411422
2086,135956,37,39,411424
2087,135959,37,38,411427
2088,135969,38,38,411441
2089,135970,38,39,411442
2090,135972,39,39,411444
2091,135975,39,38,411447
2092,135993,38,36,411471
2093,135994,38,37,411472
2094,135996,39,37,411474
2095,135999,39,36,411477
2096,136137,36,32,411711
2097,136138,36,33,411712
2098,136140,37,33,411714
2099,136143,37,32,411717
2100,136145,36,34,411721
2101,136146,36,35,411722
2102,136148,37,35,411724
2103,136151,37,34,411727
2104,136161,38,34,411741
2105,136162,38,35,411742
2106,136164,39,35,411744
2107,136167,39,34,411747
2108,136185,38,32,411771
2109,136186,38,33,411772
2110,136188,39,33,411774
2111,136191,39,32,411777
2112,136265,32,40,412111
2113,136266,32,41,412112
2114,136268,33,41,412114
2115,136271,33,40,412117
2116,136273,32,42,412121
2117,136274,32,43,412122
2118,136276,33,43,412124
2119,136279,33,42,412127
2120,136289,34,42,412141
2121,136290,34,43,412142
2122,136292,35,43,412144
2123,136295,35,42,412147
2124,136313,34,40,412171
2125,136314,34,41,412172
2126,136316,35,41,412174
2127,136319,35,40,412177
2128,136329,32,44,412211
2129,136330,32,45,412212
2130,136332,33,45,412214
2131,136335,33,44,412217
2132,136337,32,46,412221
2133,136338,32,47,412222
2134,136340,33,47,412224
2135,136343,33,46,412227
2136,136353,34,46,412241
2137,136354,34,47,412242
2138,136356,35,47,412244
2139,136359,35,46,412247
2140,136377,34,44,412271
2141,136378,34,45,412272
2142,136380,35,45,412274
2143,136383,35,44,412277
2144,136457,36,44,412411
2145,136458,36,45,412412
2146,136460,37,45,412414
2147,136463,37,44,412417
2148,136465,36,46,412421
2149,136466,36,47,412422
2150,136468,37,47,412424
2151,136471,37,46,412427
2152,136481,38,46,412441
2153,136482,38,47,412442
2154,136484,39,47,412444
2155,136487,39,46,412447
2156,136505,38,44,412471
2157,136506,38,45,412472
2158,136508,39,45,412474
2159,136511,39,44,412477
2160,136649,36,40,412711
2161,136650,36,41,412712
2162,136652,37,41,412714
2163,136655,37,40,412717
2164,136657,36,42,412721
2165,136658,36,43,412722
2166,136660,37,43,412724
2167,136663,37,42,412727
2168,136673,38,42,412741
2169,136674,38,43,412742
2170,136676,39,43,412744
2171,136679,39,42,412747
2172,136697,38,40,412771
2173,136698,38,41,412772
2174,136700,39,41,412774
2175,136703,39,40,412777
2176,137289,40,40,414111
2177,137290,40,41,414112
2178,137292,41,41,414114
2179,137295,41,40,414117
2180,137297,40,42,414121
2181,137298,40,43,414122
2182,137300,41,43,414124
2183,137303,41,42,414127
2184,137313,42,42,414141
2185,137314,42,43,414142
2186,137316,43,43,414144
2187,137319,43,42,414147
2188,137337,42,40,414171
2189,137338,42,41,414172
2190,137340,43,41,414174
2191,137343,43,40,414177
2192,137353,40,44,414211
2193,137354,40,45,414212
2194,137356,41,45,414214
2195,137359,41,44,414217
2196,137361,40,46,414221
2197,137362,40,47,414222
2198,137364,41,47,414224
2199,137367,41,46,414227
2200,137377,42,46,414241
2201,137378,42,47,414242
2202,137380,43,47,414244
2203,137383,43,46,414247
2204,137401,42,44,414271
2205,137402,42,45,414272
2206,137404,43,45,414274
2207,137407,43,44,414277
2208,137481,44,44,414411
2209,137482,44,45,414412
2210,137484,45,45,414414
2211,137487,45,44,414417
2212,137489,44,46,414421
2213,137490,44,47,414422
2214,137492,45,47,414424
2215,137495,45,46,414427
2216,137505,46,46,414441
2217,137506,46,47,414442
2218,137508,47,47,414444
2219,137511,47,46,414447
2220,137529,46,44,414471
2221,137530,46,45,414472
2222,137532,47,45,414474
2223,137535,47,44,414477
2224,137673,44,40,414711
