index,floretion,x_coord,y_coord
1496,77473,10,54
1497,77474,10,55
1498,77476,11,55
1499,77479,11,54
1500,77497,10,52
1501,77498,10,53
1502,77500,11,53
1503,77503,11,52
1504,77577,12,52
1505,77578,12,53
1506,77580,13,53
1507,77583,13,52
1508,77585,12,54
1509,77586,12,55
1510,77588,13,55
1511,77591,13,54
1512,77601,14,54
1513,77602,14,55
1514,77604,15,55
1515,77607,15,54
1516,77625,14,52
1517,77626,14,53
1518,77628,15,53
1519,77631,15,52
1520,77769,12,48
1521,77770,12,49
1522,77772,13,49
1523,77775,13,48
1524,77777,12,50
1525,77778,12,51
1526,77780,13,51
1527,77783,13,50
1528,77793,14,50
1529,77794,14,51
1530,77796,15,51
1531,77799,15,50
1532,77817,14,48
1533,77818,14,49
1534,77820,15,49
1535,77823,15,48
1536,82505,16,48
1537,82506,16,49
1538,82508,17,49
1539,82511,17,48
1540,82513,16,50
1541,82514,16,51
1542,82516,17,51
1543,82519,17,50
1544,82529,18,50
1545,82530,18,51
1546,82532,19,51
1547,82535,19,50
1548,82553,18,48
1549,82554,18,49
1550,82556,19,49
1551,82559,19,48
1552,82569,16,52
1553,82570,16,53
1554,82572,17,53
1555,82575,17,52
1556,82577,16,54
1557,82578,16,55
1558,82580,17,55
1559,82583,17,54
1560,82593,18,54
1561,82594,18,55
1562,82596,19,55
1563,82599,19,54
1564,82617,18,52
1565,82618,18,53
1566,82620,19,53
1567,82623,19,52
1568,82697,20,52
1569,82698,20,53
1570,82700,21,53
1571,82703,21,52
1572,82705,20,54
1573,82706,20,55
1574,82708,21,55
1575,82711,21,54
1576,82721,22,54
1577,82722,22,55
1578,82724,23,55
1579,82727,23,54
1580,82745,22,52
1581,82746,22,53
1582,82748,23,53
1583,82751,23,52
1584,82889,20,48
1585,82890,20,49
1586,82892,21,49
1587,82895,21,48
1588,82897,20,50
1589,82898,20,51
1590,82900,21,51
1591,82903,21,50
1592,82913,22,50
1593,82914,22,51
1594,82916,23,51
1595,82919,23,50
1596,82937,22,48
1597,82938,22,49
1598,82940,23,49
1599,82943,23,48
1600,83017,16,56
1601,83018,16,57
1602,83020,17,57
1603,83023,17,56
1604,83025,16,58
1605,83026,16,59
1606,83028,17,59
1607,83031,17,58
1608,83041,18,58
1609,83042,18,59
1610,83044,19,59
1611,83047,19,58
1612,83065,18,56
1613,83066,18,57
1614,83068,19,57
1615,83071,19,56
1616,83081,16,60
1617,83082,16,61
1618,83084,17,61
1619,83087,17,60
1620,83089,16,62
1621,83090,16,63
1622,83092,17,63
1623,83095,17,62
1624,83105,18,62
1625,83106,18,63
1626,83108,19,63
1627,83111,19,62
1628,83129,18,60
1629,83130,18,61
1630,83132,19,61
1631,83135,19,60
1632,83209,20,60
1633,83210,20,61
1634,83212,21,61
1635,83215,21,60
1636,83217,20,62
1637,83218,20,63
1638,83220,21,63
1639,83223,21,62
1640,83233,22,62
1641,83234,22,63
1642,83236,23,63
1643,83239,23,62
1644,83257,22,60
1645,83258,22,61
1646,83260,23,61
1647,83263,23,60
1648,83401,20,56
1649,83402,20,57
1650,83404,21,57
1651,83407,21,56
1652,83409,20,58
1653,83410,20,59
1654,83412,21,59
1655,83415,21,58
1656,83425,22,58
1657,83426,22,59
1658,83428,23,59
1659,83431,23,58
1660,83449,22,56
1661,83450,22,57
1662,83452,23,57
1663,83455,23,56
1664,84041,24,56
1665,84042,24,57
1666,84044,25,57
1667,84047,25,56
1668,84049,24,58
1669,84050,24,59
1670,84052,25,59
1671,84055,25,58
1672,84065,26,58
1673,84066,26,59
1674,84068,27,59
1675,84071,27,58
1676,84089,26,56
1677,84090,26,57
1678,84092,27,57
1679,84095,27,56
1680,84105,24,60
1681,84106,24,61
1682,84108,25,61
1683,84111,25,60
1684,84113,24,62
1685,84114,24,63
1686,84116,25,63
1687,84119,25,62
1688,84129,26,62
1689,84130,26,63
1690,84132,27,63
1691,84135,27,62
1692,84153,26,60
1693,84154,26,61
1694,84156,27,61
1695,84159,27,60
1696,84233,28,60
1697,84234,28,61
1698,84236,29,61
1699,84239,29,60
1700,84241,28,62
1701,84242,28,63
1702,84244,29,63
1703,84247,29,62
1704,84257,30,62
1705,84258,30,63
1706,84260,31,63
1707,84263,31,62
1708,84281,30,60
1709,84282,30,61
1710,84284,31,61
1711,84287,31,60
1712,84425,28,56
1713,84426,28,57
1714,84428,29,57
1715,84431,29,56
1716,84433,28,58
1717,84434,28,59
1718,84436,29,59
1719,84439,29,58
1720,84449,30,58
1721,84450,30,59
1722,84452,31,59
1723,84455,31,58
1724,84473,30,56
1725,84474,30,57
1726,84476,31,57
1727,84479,31,56
1728,85577,24,48
1729,85578,24,49
1730,85580,25,49
1731,85583,25,48
1732,85585,24,50
1733,85586,24,51
1734,85588,25,51
1735,85591,25,50
1736,85601,26,50
1737,85602,26,51
1738,85604,27,51
1739,85607,27,50
1740,85625,26,48
1741,85626,26,49
1742,85628,27,49
1743,85631,27,48
1744,85641,24,52
1745,85642,24,53
1746,85644,25,53
1747,85647,25,52
1748,85649,24,54
1749,85650,24,55
1750,85652,25,55
1751,85655,25,54
1752,85665,26,54
1753,85666,26,55
1754,85668,27,55
1755,85671,27,54
1756,85689,26,52
1757,85690,26,53
1758,85692,27,53
1759,85695,27,52
1760,85769,28,52
1761,85770,28,53
1762,85772,29,53
1763,85775,29,52
1764,85777,28,54
1765,85778,28,55
1766,85780,29,55
1767,85783,29,54
1768,85793,30,54
1769,85794,30,55
1770,85796,31,55
1771,85799,31,54
1772,85817,30,52
1773,85818,30,53
1774,85820,31,53
1775,85823,31,52
1776,85961,28,48
1777,85962,28,49
1778,85964,29,49
1779,85967,29,48
1780,85969,28,50
1781,85970,28,51
1782,85972,29,51
1783,85975,29,50
1784,85985,30,50
1785,85986,30,51
1786,85988,31,51
1787,85991,31,50
1788,86009,30,48
1789,86010,30,49
1790,86012,31,49
1791,86015,31,48
1792,94793,16,32
1793,94794,16,33
1794,94796,17,33
1795,94799,17,32
1796,94801,16,34
1797,94802,16,35
1798,94804,17,35
1799,94807,17,34
1800,94817,18,34
1801,94818,18,35
1802,94820,19,35
1803,94823,19,34
1804,94841,18,32
1805,94842,18,33
1806,94844,19,33
1807,94847,19,32
1808,94857,16,36
1809,94858,16,37
1810,94860,17,37
1811,94863,17,36
1812,94865,16,38
1813,94866,16,39
1814,94868,17,39
1815,94871,17,38
1816,94881,18,38
1817,94882,18,39
1818,94884,19,39
1819,94887,19,38
1820,94905,18,36
1821,94906,18,37
1822,94908,19,37
1823,94911,19,36
1824,94985,20,36
1825,94986,20,37
1826,94988,21,37
1827,94991,21,36
1828,94993,20,38
1829,94994,20,39
1830,94996,21,39
1831,94999,21,38
1832,95009,22,38
1833,95010,22,39
1834,95012,23,39
1835,95015,23,38
1836,95033,22,36
1837,95034,22,37
1838,95036,23,37
1839,95039,23,36
1840,95177,20,32
1841,95178,20,33
1842,95180,21,33
1843,95183,21,32
1844,95185,20,34
1845,95186,20,35
1846,95188,21,35
1847,95191,21,34
1848,95201,22,34
1849,95202,22,35
1850,95204,23,35
1851,95207,23,34
1852,95225,22,32
1853,95226,22,33
1854,95228,23,33
1855,95231,23,32
1856,95305,16,40
1857,95306,16,41
1858,95308,17,41
1859,95311,17,40
1860,95313,16,42
1861,95314,16,43
1862,95316,17,43
1863,95319,17,42
1864,95329,18,42
1865,95330,18,43
1866,95332,19,43
1867,95335,19,42
1868,95353,18,40
1869,95354,18,41
1870,95356,19,41
1871,95359,19,40
1872,95369,16,44
1873,95370,16,45
1874,95372,17,45
1875,95375,17,44
1876,95377,16,46
1877,95378,16,47
1878,95380,17,47
1879,95383,17,46
1880,95393,18,46
1881,95394,18,47
1882,95396,19,47
1883,95399,19,46
1884,95417,18,44
1885,95418,18,45
1886,95420,19,45
1887,95423,19,44
1888,95497,20,44
1889,95498,20,45
1890,95500,21,45
1891,95503,21,44
1892,95505,20,46
1893,95506,20,47
1894,95508,21,47
1895,95511,21,46
1896,95521,22,46
1897,95522,22,47
1898,95524,23,47
1899,95527,23,46
1900,95545,22,44
1901,95546,22,45
1902,95548,23,45
1903,95551,23,44
1904,95689,20,40
1905,95690,20,41
1906,95692,21,41
1907,95695,21,40
1908,95697,20,42
1909,95698,20,43
1910,95700,21,43
1911,95703,21,42
1912,95713,22,42
1913,95714,22,43
1914,95716,23,43
1915,95719,23,42
1916,95737,22,40
1917,95738,22,41
1918,95740,23,41
1919,95743,23,40
1920,96329,24,40
1921,96330,24,41
1922,96332,25,41
1923,96335,25,40
1924,96337,24,42
1925,96338,24,43
1926,96340,25,43
1927,96343,25,42
1928,96353,26,42
1929,96354,26,43
1930,96356,27,43
1931,96359,27,42
1932,96377,26,40
1933,96378,26,41
1934,96380,27,41
1935,96383,27,40
1936,96393,24,44
1937,96394,24,45
1938,96396,25,45
1939,96399,25,44
1940,96401,24,46
1941,96402,24,47
1942,96404,25,47
1943,96407,25,46
1944,96417,26,46
1945,96418,26,47
1946,96420,27,47
1947,96423,27,46
1948,96441,26,44
1949,96442,26,45
1950,96444,27,45
1951,96447,27,44
1952,96521,28,44
1953,96522,28,45
1954,96524,29,45
1955,96527,29,44
1956,96529,28,46
1957,96530,28,47
1958,96532,29,47
1959,96535,29,46
1960,96545,30,46
1961,96546,30,47
1962,96548,31,47
1963,96551,31,46
1964,96569,30,44
1965,96570,30,45
1966,96572,31,45
1967,96575,31,44
1968,96713,28,40
1969,96714,28,41
1970,96716,29,41
1971,96719,29,40
1972,96721,28,42
1973,96722,28,43
1974,96724,29,43
1975,96727,29,42
1976,96737,30,42
1977,96738,30,43
1978,96740,31,43
1979,96743,31,42
1980,96761,30,40
1981,96762,30,41
1982,96764,31,41
1983,96767,31,40
1984,97865,24,32
1985,97866,24,33
1986,97868,25,33
1987,97871,25,32
1988,97873,24,34
1989,97874,24,35
1990,97876,25,35
1991,97879,25,34
1992,97889,26,34
1993,97890,26,35
1994,97892,27,35
1995,97895,27,34
1996,97913,26,32
1997,97914,26,33
1998,97916,27,33
1999,97919,27,32
2000,97929,24,36
2001,97930,24,37
2002,97932,25,37
2003,97935,25,36
2004,97937,24,38
2005,97938,24,39
2006,97940,25,39
2007,97943,25,38
2008,97953,26,38
2009,97954,26,39
2010,97956,27,39
2011,97959,27,38
2012,97977,26,36
2013,97978,26,37
2014,97980,27,37
2015,97983,27,36
2016,98057,28,36
2017,98058,28,37
2018,98060,29,37
2019,98063,29,36
2020,98065,28,38
2021,98066,28,39
2022,98068,29,39
2023,98071,29,38
2024,98081,30,38
2025,98082,30,39
2026,98084,31,39
2027,98087,31,38
2028,98105,30,36
2029,98106,30,37
2030,98108,31,37
2031,98111,31,36
2032,98249,28,32
2033,98250,28,33
2034,98252,29,33
2035,98255,29,32
2036,98257,28,34
2037,98258,28,35
2038,98260,29,35
2039,98263,29,34
2040,98273,30,34
2041,98274,30,35
2042,98276,31,35
2043,98279,31,34
2044,98297,30,32
2045,98298,30,33
2046,98300,31,33
2047,98303,31,32
2048,135753,32,32
2049,135754,32,33
2050,135756,33,33
2051,135759,33,32
2052,135761,32,34
2053,135762,32,35
2054,135764,33,35
2055,135767,33,34
2056,135777,34,34
2057,135778,34,35
2058,135780,35,35
2059,135783,35,34
2060,135801,34,32
2061,135802,34,33
2062,135804,35,33
2063,135807,35,32
2064,135817,32,36
2065,135818,32,37
2066,135820,33,37
2067,135823,33,36
2068,135825,32,38
2069,135826,32,39
2070,135828,33,39
2071,135831,33,38
2072,135841,34,38
2073,135842,34,39
2074,135844,35,39
2075,135847,35,38
2076,135865,34,36
2077,135866,34,37
2078,135868,35,37
2079,135871,35,36
2080,135945,36,36
2081,135946,36,37
2082,135948,37,37
2083,135951,37,36
2084,135953,36,38
2085,135954,36,39
2086,135956,37,39
2087,135959,37,38
2088,135969,38,38
2089,135970,38,39
2090,135972,39,39
2091,135975,39,38
2092,135993,38,36
2093,135994,38,37
2094,135996,39,37
2095,135999,39,36
2096,136137,36,32
2097,136138,36,33
2098,136140,37,33
2099,136143,37,32
2100,136145,36,34
2101,136146,36,35
2102,136148,37,35
2103,136151,37,34
2104,136161,38,34
2105,136162,38,35
2106,136164,39,35
2107,136167,39,34
2108,136185,38,32
2109,136186,38,33
2110,136188,39,33
2111,136191,39,32
2112,136265,32,40
2113,136266,32,41
2114,136268,33,41
2115,136271,33,40
2116,136273,32,42
2117,136274,32,43
2118,136276,33,43
2119,136279,33,42
2120,136289,34,42
2121,136290,34,43
2122,136292,35,43
2123,136295,35,42
2124,136313,34,40
2125,136314,34,41
2126,136316,35,41
2127,136319,35,40
2128,136329,32,44
2129,136330,32,45
2130,136332,33,45
2131,136335,33,44
2132,136337,32,46
2133,136338,32,47
2134,136340,33,47
2135,136343,33,46
2136,136353,34,46
2137,136354,34,47
2138,136356,35,47
2139,136359,35,46
2140,136377,34,44
2141,136378,34,45
2142,136380,35,45
2143,136383,35,44
2144,136457,36,44
2145,136458,36,45
2146,136460,37,45
2147,136463,37,44
2148,136465,36,46
2149,136466,36,47
2150,136468,37,47
2151,136471,37,46
2152,136481,38,46
2153,136482,38,47
2154,136484,39,47
2155,136487,39,46
2156,136505,38,44
2157,136506,38,45
2158,136508,39,45
2159,136511,39,44
2160,136649,36,40
2161,136650,36,41
2162,136652,37,41
2163,136655,37,40
2164,136657,36,42
2165,136658,36,43
2166,136660,37,43
2167,136663,37,42
2168,136673,38,42
2169,136674,38,43
2170,136676,39,43
2171,136679,39,42
2172,136697,38,40
2173,136698,38,41
2174,136700,39,41
2175,136703,39,40
2176,137289,40,40
2177,137290,40,41
2178,137292,41,41
2179,137295,41,40
2180,137297,40,42
2181,137298,40,43
2182,137300,41,43
2183,137303,41,42
2184,137313,42,42
2185,137314,42,43
2186,137316,43,43
2187,137319,43,42
2188,137337,42,40
2189,137338,42,41
2190,137340,43,41
2191,137343,43,40
2192,137353,40,44
2193,137354,40,45
2194,137356,41,45
2195,137359,41,44
2196,137361,40,46
2197,137362,40,47
2198,137364,41,47
2199,137367,41,46
2200,137377,42,46
2201,137378,42,47
2202,137380,43,47
2203,137383,43,46
2204,137401,42,44
2205,137402,42,45
2206,137404,43,45
2207,137407,43,44
2208,137481,44,44
2209,137482,44,45
2210,137484,45,45
2211,137487,45,44
2212,137489,44,46
2213,137490,44,47
2214,137492,45,47
2215,137495,45,46
2216,137505,46,46
2217,137506,46,47
2218,137508,47,47
2219,137511,47,46
2220,137529,46,44
2221,137530,46,45
2222,137532,47,45
2223,137535,47,44
2224,137673,44,40
2225,137674,44,41
2226,137676,45,41
2227,137679,45,40
2228,137681,44,42
2229,137682,44,43
2230,137684,45,43
2231,137687,45,42
2232,137697,46,42
2233,137698,46,43
2234,137700,47,43
2235,137703,47,42
2236,137721,46,40
2237,137722,46,41
2238,137724,47,41
2239,137727,47,40
2240,138825,40,32
2241,138826,40,33
2242,138828,41,33
2243,138831,41,32
2244,138833,40,34
2245,138834,40,35
2246,138836,41,35
2247,138839,41,34
2248,138849,42,34
2249,138850,42,35
2250,138852,43,35
2251,138855,43,34
2252,138873,42,32
2253,138874,42,33
2254,138876,43,33
2255,138879,43,32
2256,138889,40,36
2257,138890,40,37
2258,138892,41,37
2259,138895,41,36
2260,138897,40,38
2261,138898,40,39
2262,138900,41,39
2263,138903,41,38
2264,138913,42,38
2265,138914,42,39
2266,138916,43,39
2267,138919,43,38
2268,138937,42,36
2269,138938,42,37
2270,138940,43,37
2271,138943,43,36
2272,139017,44,36
2273,139018,44,37
2274,139020,45,37
2275,139023,45,36
2276,139025,44,38
2277,139026,44,39
2278,139028,45,39
2279,139031,45,38
2280,139041,46,38
2281,139042,46,39
2282,139044,47,39
2283,139047,47,38
2284,139065,46,36
2285,139066,46,37
2286,139068,47,37
2287,139071,47,36
2288,139209,44,32
2289,139210,44,33
2290,139212,45,33
2291,139215,45,32
2292,139217,44,34
2293,139218,44,35
2294,139220,45,35
2295,139223,45,34
2296,139233,46,34
2297,139234,46,35
2298,139236,47,35
2299,139239,47,34
2300,139257,46,32
2301,139258,46,33
2302,139260,47,33
2303,139263,47,32
2304,139849,32,48
2305,139850,32,49
2306,139852,33,49
2307,139855,33,48
2308,139857,32,50
2309,139858,32,51
2310,139860,33,51
2311,139863,33,50
2312,139873,34,50
2313,139874,34,51
2314,139876,35,51
2315,139879,35,50
2316,139897,34,48
2317,139898,34,49
2318,139900,35,49
2319,139903,35,48
2320,139913,32,52
2321,139914,32,53
2322,139916,33,53
2323,139919,33,52
2324,139921,32,54
2325,139922,32,55
2326,139924,33,55
2327,139927,33,54
2328,139937,34,54
2329,139938,34,55
2330,139940,35,55
2331,139943,35,54
2332,139961,34,52
2333,139962,34,53
2334,139964,35,53
2335,139967,35,52
2336,140041,36,52
2337,140042,36,53
2338,140044,37,53
2339,140047,37,52
2340,140049,36,54
2341,140050,36,55
2342,140052,37,55
2343,140055,37,54
2344,140065,38,54
2345,140066,38,55
2346,140068,39,55
2347,140071,39,54
2348,140089,38,52
2349,140090,38,53
2350,140092,39,53
2351,140095,39,52
2352,140233,36,48
2353,140234,36,49
2354,140236,37,49
2355,140239,37,48
2356,140241,36,50
2357,140242,36,51
2358,140244,37,51
2359,140247,37,50
2360,140257,38,50
2361,140258,38,51
2362,140260,39,51
2363,140263,39,50
2364,140281,38,48
2365,140282,38,49
2366,140284,39,49
2367,140287,39,48
2368,140361,32,56
2369,140362,32,57
2370,140364,33,57
2371,140367,33,56
2372,140369,32,58
2373,140370,32,59
2374,140372,33,59
2375,140375,33,58
2376,140385,34,58
2377,140386,34,59
2378,140388,35,59
2379,140391,35,58
2380,140409,34,56
2381,140410,34,57
2382,140412,35,57
2383,140415,35,56
2384,140425,32,60
2385,140426,32,61
2386,140428,33,61
2387,140431,33,60
2388,140433,32,62
2389,140434,32,63
2390,140436,33,63
2391,140439,33,62
2392,140449,34,62
2393,140450,34,63
2394,140452,35,63
2395,140455,35,62
2396,140473,34,60
2397,140474,34,61
2398,140476,35,61
2399,140479,35,60
2400,140553,36,60
2401,140554,36,61
2402,140556,37,61
2403,140559,37,60
2404,140561,36,62
2405,140562,36,63
2406,140564,37,63
2407,140567,37,62
2408,140577,38,62
2409,140578,38,63
2410,140580,39,63
2411,140583,39,62
2412,140601,38,60
2413,140602,38,61
2414,140604,39,61
2415,140607,39,60
2416,140745,36,56
2417,140746,36,57
2418,140748,37,57
2419,140751,37,56
2420,140753,36,58
2421,140754,36,59
2422,140756,37,59
2423,140759,37,58
2424,140769,38,58
2425,140770,38,59
2426,140772,39,59
2427,140775,39,58
2428,140793,38,56
2429,140794,38,57
2430,140796,39,57
2431,140799,39,56
2432,141385,40,56
2433,141386,40,57
2434,141388,41,57
2435,141391,41,56
2436,141393,40,58
2437,141394,40,59
2438,141396,41,59
2439,141399,41,58
2440,141409,42,58
2441,141410,42,59
2442,141412,43,59
2443,141415,43,58
2444,141433,42,56
2445,141434,42,57
2446,141436,43,57
2447,141439,43,56
2448,141449,40,60
2449,141450,40,61
2450,141452,41,61
2451,141455,41,60
2452,141457,40,62
2453,141458,40,63
2454,141460,41,63
2455,141463,41,62
2456,141473,42,62
2457,141474,42,63
2458,141476,43,63
2459,141479,43,62
2460,141497,42,60
2461,141498,42,61
2462,141500,43,61
2463,141503,43,60
2464,141577,44,60
2465,141578,44,61
2466,141580,45,61
2467,141583,45,60
2468,141585,44,62
2469,141586,44,63
2470,141588,45,63
2471,141591,45,62
2472,141601,46,62
2473,141602,46,63
2474,141604,47,63
2475,141607,47,62
2476,141625,46,60
2477,141626,46,61
2478,141628,47,61
2479,141631,47,60
2480,141769,44,56
2481,141770,44,57
2482,141772,45,57
2483,141775,45,56
2484,141777,44,58
2485,141778,44,59
2486,141780,45,59
2487,141783,45,58
2488,141793,46,58
2489,141794,46,59
2490,141796,47,59
2491,141799,47,58
2492,141817,46,56
2493,141818,46,57
2494,141820,47,57
2495,141823,47,56
2496,142921,40,48
2497,142922,40,49
2498,142924,41,49
2499,142927,41,48
2500,142929,40,50
2501,142930,40,51
2502,142932,41,51
2503,142935,41,50
2504,142945,42,50
2505,142946,42,51
2506,142948,43,51
2507,142951,43,50
2508,142969,42,48
2509,142970,42,49
2510,142972,43,49
2511,142975,43,48
2512,142985,40,52
2513,142986,40,53
2514,142988,41,53
2515,142991,41,52
2516,142993,40,54
2517,142994,40,55
2518,142996,41,55
2519,142999,41,54
2520,143009,42,54
2521,143010,42,55
2522,143012,43,55
2523,143015,43,54
2524,143033,42,52
2525,143034,42,53
2526,143036,43,53
2527,143039,43,52
2528,143113,44,52
2529,143114,44,53
2530,143116,45,53
2531,143119,45,52
2532,143121,44,54
2533,143122,44,55
2534,143124,45,55
2535,143127,45,54
2536,143137,46,54
2537,143138,46,55
2538,143140,47,55
2539,143143,47,54
2540,143161,46,52
2541,143162,46,53
2542,143164,47,53
2543,143167,47,52
2544,143305,44,48
2545,143306,44,49
2546,143308,45,49
2547,143311,45,48
2548,143313,44,50
2549,143314,44,51
2550,143316,45,51
2551,143319,45,50
2552,143329,46,50
2553,143330,46,51
2554,143332,47,51
2555,143335,47,50
2556,143353,46,48
2557,143354,46,49
2558,143356,47,49
2559,143359,47,48
2560,148041,48,48
2561,148042,48,49
2562,148044,49,49
2563,148047,49,48
2564,148049,48,50
2565,148050,48,51
2566,148052,49,51
2567,148055,49,50
2568,148065,50,50
2569,148066,50,51
2570,148068,51,51
2571,148071,51,50
2572,148089,50,48
2573,148090,50,49
2574,148092,51,49
2575,148095,51,48
2576,148105,48,52
2577,148106,48,53
2578,148108,49,53
2579,148111,49,52
2580,148113,48,54
2581,148114,48,55
2582,148116,49,55
2583,148119,49,54
2584,148129,50,54
2585,148130,50,55
2586,148132,51,55
2587,148135,51,54
2588,148153,50,52
2589,148154,50,53
2590,148156,51,53
2591,148159,51,52
2592,148233,52,52
2593,148234,52,53
2594,148236,53,53
2595,148239,53,52
2596,148241,52,54
2597,148242,52,55
2598,148244,53,55
2599,148247,53,54
2600,148257,54,54
2601,148258,54,55
2602,148260,55,55
2603,148263,55,54
2604,148281,54,52
2605,148282,54,53
2606,148284,55,53
2607,148287,55,52
2608,148425,52,48
2609,148426,52,49
2610,148428,53,49
2611,148431,53,48
2612,148433,52,50
2613,148434,52,51
2614,148436,53,51
2615,148439,53,50
2616,148449,54,50
2617,148450,54,51
2618,148452,55,51
2619,148455,55,50
2620,148473,54,48
2621,148474,54,49
2622,148476,55,49
2623,148479,55,48
2624,148553,48,56
2625,148554,48,57
2626,148556,49,57
2627,148559,49,56
2628,148561,48,58
2629,148562,48,59
2630,148564,49,59
2631,148567,49,58
2632,148577,50,58
2633,148578,50,59
2634,148580,51,59
2635,148583,51,58
2636,148601,50,56
2637,148602,50,57
2638,148604,51,57
2639,148607,51,56
2640,148617,48,60
2641,148618,48,61
2642,148620,49,61
2643,148623,49,60
2644,148625,48,62
2645,148626,48,63
2646,148628,49,63
2647,148631,49,62
2648,148641,50,62
2649,148642,50,63
2650,148644,51,63
2651,148647,51,62
2652,148665,50,60
2653,148666,50,61
2654,148668,51,61
2655,148671,51,60
2656,148745,52,60
2657,148746,52,61
2658,148748,53,61
2659,148751,53,60
2660,148753,52,62
2661,148754,52,63
2662,148756,53,63
2663,148759,53,62
2664,148769,54,62
2665,148770,54,63
2666,148772,55,63
2667,148775,55,62
2668,148793,54,60
2669,148794,54,61
2670,148796,55,61
2671,148799,55,60
2672,148937,52,56
2673,148938,52,57
2674,148940,53,57
2675,148943,53,56
2676,148945,52,58
2677,148946,52,59
2678,148948,53,59
2679,148951,53,58
2680,148961,54,58
2681,148962,54,59
2682,148964,55,59
2683,148967,55,58
2684,148985,54,56
2685,148986,54,57
2686,148988,55,57
2687,148991,55,56
2688,149577,56,56
2689,149578,56,57
2690,149580,57,57
2691,149583,57,56
2692,149585,56,58
2693,149586,56,59
2694,149588,57,59
2695,149591,57,58
2696,149601,58,58
2697,149602,58,59
2698,149604,59,59
2699,149607,59,58
2700,149625,58,56
2701,149626,58,57
2702,149628,59,57
2703,149631,59,56
2704,149641,56,60
2705,149642,56,61
2706,149644,57,61
2707,149647,57,60
2708,149649,56,62
2709,149650,56,63
2710,149652,57,63
2711,149655,57,62
2712,149665,58,62
2713,149666,58,63
2714,149668,59,63
2715,149671,59,62
2716,149689,58,60
2717,149690,58,61
2718,149692,59,61
2719,149695,59,60
2720,149769,60,60
2721,149770,60,61
2722,149772,61,61
2723,149775,61,60
2724,149777,60,62
2725,149778,60,63
2726,149780,61,63
2727,149783,61,62
2728,149793,62,62
2729,149794,62,63
2730,149796,63,63
2731,149799,63,62
2732,149817,62,60
2733,149818,62,61
2734,149820,63,61
2735,149823,63,60
2736,149961,60,56
2737,149962,60,57
2738,149964,61,57
2739,149967,61,56
2740,149969,60,58
2741,149970,60,59
2742,149972,61,59
2743,149975,61,58
2744,149985,62,58
2745,149986,62,59
2746,149988,63,59
2747,149991,63,58
2748,150009,62,56
2749,150010,62,57
2750,150012,63,57
2751,150015,63,56
2752,151113,56,48
2753,151114,56,49
2754,151116,57,49
2755,151119,57,48
2756,151121,56,50
2757,151122,56,51
2758,151124,57,51
2759,151127,57,50
2760,151137,58,50
2761,151138,58,51
2762,151140,59,51
2763,151143,59,50
2764,151161,58,48
2765,151162,58,49
2766,151164,59,49
2767,151167,59,48
2768,151177,56,52
2769,151178,56,53
2770,151180,57,53
2771,151183,57,52
2772,151185,56,54
2773,151186,56,55
2774,151188,57,55
2775,151191,57,54
2776,151201,58,54
2777,151202,58,55
2778,151204,59,55
2779,151207,59,54
2780,151225,58,52
2781,151226,58,53
2782,151228,59,53
2783,151231,59,52
2784,151305,60,52
2785,151306,60,53
2786,151308,61,53
2787,151311,61,52
2788,151313,60,54
2789,151314,60,55
2790,151316,61,55
2791,151319,61,54
2792,151329,62,54
2793,151330,62,55
2794,151332,63,55
2795,151335,63,54
2796,151353,62,52
2797,151354,62,53
2798,151356,63,53
2799,151359,63,52
2800,151497,60,48
2801,151498,60,49
2802,151500,61,49
2803,151503,61,48
2804,151505,60,50
2805,151506,60,51
2806,151508,61,51
2807,151511,61,50
2808,151521,62,50
2809,151522,62,51
2810,151524,63,51
2811,151527,63,50
2812,151545,62,48
2813,151546,62,49
2814,151548,63,49
2815,151551,63,48
2816,160329,48,32
2817,160330,48,33
2818,160332,49,33
2819,160335,49,32
2820,160337,48,34
2821,160338,48,35
2822,160340,49,35
2823,160343,49,34
2824,160353,50,34
2825,160354,50,35
2826,160356,51,35
2827,160359,51,34
2828,160377,50,32
2829,160378,50,33
2830,160380,51,33
2831,160383,51,32
2832,160393,48,36
2833,160394,48,37
2834,160396,49,37
2835,160399,49,36
2836,160401,48,38
2837,160402,48,39
2838,160404,49,39
2839,160407,49,38
2840,160417,50,38
2841,160418,50,39
2842,160420,51,39
2843,160423,51,38
2844,160441,50,36
2845,160442,50,37
2846,160444,51,37
2847,160447,51,36
2848,160521,52,36
2849,160522,52,37
2850,160524,53,37
2851,160527,53,36
2852,160529,52,38
2853,160530,52,39
2854,160532,53,39
2855,160535,53,38
2856,160545,54,38
2857,160546,54,39
2858,160548,55,39
2859,160551,55,38
2860,160569,54,36
2861,160570,54,37
2862,160572,55,37
2863,160575,55,36
2864,160713,52,32
2865,160714,52,33
2866,160716,53,33
2867,160719,53,32
2868,160721,52,34
2869,160722,52,35
2870,160724,53,35
2871,160727,53,34
2872,160737,54,34
2873,160738,54,35
2874,160740,55,35
2875,160743,55,34
2876,160761,54,32
2877,160762,54,33
2878,160764,55,33
2879,160767,55,32
2880,160841,48,40
2881,160842,48,41
2882,160844,49,41
2883,160847,49,40
2884,160849,48,42
2885,160850,48,43
2886,160852,49,43
2887,160855,49,42
2888,160865,50,42
2889,160866,50,43
2890,160868,51,43
2891,160871,51,42
2892,160889,50,40
2893,160890,50,41
